[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
2,1000,100,50,10,78,362,510,1000,25267
1,1000,100,50,10,73,389,490,1000,25117
3,1000,100,50,10,82,363,504,1000,27293
8,1000,100,50,10,81,384,494,1000,27491
6,1000,100,50,10,79,392,492,1000,27326
4,1000,100,50,10,73,348,527,1000,21388
2,1000,100,50,10,79,375,510,1000,25629
5,1000,100,50,10,59,383,507,1000,18593
1,1000,100,50,10,74,383,490,1000,25506
3,1000,100,50,10,83,374,504,1000,27656
6,1000,100,50,10,80,380,492,1000,27718
8,1000,100,50,10,82,393,494,1000,27875
4,1000,100,50,10,74,356,527,1000,21736
5,1000,100,50,10,60,387,507,1000,18976
3,1000,100,50,10,84,368,504,1000,28030
8,1000,100,50,10,83,401,494,1000,28268
1,1000,100,50,10,75,385,490,1000,25889
6,1000,100,50,10,81,384,492,1000,28098
4,1000,100,50,10,75,355,527,1000,22092
8,1000,100,50,10,84,396,494,1000,28669
3,1000,100,50,10,85,365,504,1000,28398
5,1000,100,50,10,61,377,507,1000,19363
7,1000,100,50,10,78,370,508,1000,25419
4,1000,100,50,10,76,358,527,1000,22447
1,1000,100,50,10,76,382,490,1000,26274
6,1000,100,50,10,82,371,492,1000,28482
8,1000,100,50,10,85,386,494,1000,29065
2,1000,100,50,10,80,368,510,1000,26004
3,1000,100,50,10,86,365,504,1000,28763
7,1000,100,50,10,79,362,508,1000,25789
5,1000,100,50,10,62,373,507,1000,19740
1,1000,100,50,10,77,384,490,1000,26656
4,1000,100,50,10,77,350,527,1000,22805
6,1000,100,50,10,83,365,492,1000,28853
8,1000,100,50,10,86,387,494,1000,29451
2,1000,100,50,10,81,366,510,1000,26372
7,1000,100,50,10,80,352,508,1000,26151
3,1000,100,50,10,87,368,504,1000,29128
5,1000,100,50,10,63,381,507,1000,20113
1,1000,100,50,10,78,385,490,1000,27040
4,1000,100,50,10,78,350,527,1000,23155
8,1000,100,50,10,87,389,494,1000,29838
6,1000,100,50,10,84,375,492,1000,29218
2,1000,100,50,10,82,375,510,1000,26738
3,1000,100,50,10,88,369,504,1000,29496
5,1000,100,50,10,64,376,507,1000,20494
7,1000,100,50,10,81,362,508,1000,26503
8,1000,100,50,10,88,374,494,1000,30227
4,1000,100,50,10,79,355,527,1000,23505
1,1000,100,50,10,79,396,490,1000,27425
2,1000,100,50,10,83,361,510,1000,27113
6,1000,100,50,10,85,389,492,1000,29593
3,1000,100,50,10,89,373,504,1000,29865
7,1000,100,50,10,82,349,508,1000,26865
8,1000,100,50,10,89,382,494,1000,30601
5,1000,100,50,10,65,374,507,1000,20870
1,1000,100,50,10,80,389,490,1000,27821
4,1000,100,50,10,80,349,527,1000,23860
2,1000,100,50,10,84,351,510,1000,27474
3,1000,100,50,10,90,376,504,1000,30238
7,1000,100,50,10,83,353,508,1000,27214
6,1000,100,50,10,86,392,492,1000,29982
8,1000,100,50,10,90,380,494,1000,30983
1,1000,100,50,10,81,390,490,1000,28210
5,1000,100,50,10,66,385,507,1000,21244
4,1000,100,50,10,81,352,527,1000,24209
2,1000,100,50,10,85,351,510,1000,27825
3,1000,100,50,10,91,380,504,1000,30614
8,1000,100,50,10,91,377,494,1000,31363
6,1000,100,50,10,87,386,492,1000,30374
1,1000,100,50,10,82,390,490,1000,28600
5,1000,100,50,10,67,384,507,1000,21629
2,1000,100,50,10,86,345,510,1000,28176
7,1000,100,50,10,84,356,508,1000,27567
8,1000,100,50,10,92,381,494,1000,31740
3,1000,100,50,10,92,373,504,1000,30994
4,1000,100,50,10,82,340,527,1000,24561
8,1000,100,50,10,93,381,494,1000,32121
6,1000,100,50,10,88,379,492,1000,30760
2,1000,100,50,10,87,341,510,1000,28521
3,1000,100,50,10,93,384,504,1000,31367
1,1000,100,50,10,83,370,490,1000,28990
7,1000,100,50,10,85,361,508,1000,27923
5,1000,100,50,10,68,373,507,1000,22013
4,1000,100,50,10,83,350,527,1000,24901
8,1000,100,50,10,94,376,494,1000,32502
2,1000,100,50,10,88,354,510,1000,28862
7,1000,100,50,10,86,358,508,1000,28284
3,1000,100,50,10,94,380,504,1000,31751
6,1000,100,50,10,89,373,492,1000,31139
1,1000,100,50,10,84,378,490,1000,29360
5,1000,100,50,10,69,358,507,1000,22386
8,1000,100,50,10,95,383,494,1000,32878
2,1000,100,50,10,89,367,510,1000,29216
7,1000,100,50,10,87,363,508,1000,28642
3,1000,100,50,10,95,376,504,1000,32131
1,1000,100,50,10,85,388,490,1000,29738
4,1000,100,50,10,84,350,527,1000,25251
5,1000,100,50,10,70,359,507,1000,22744
8,1000,100,50,10,96,390,494,1000,33261
2,1000,100,50,10,90,371,510,1000,29583
7,1000,100,50,10,88,354,508,1000,29005
6,1000,100,50,10,90,376,492,1000,31512
3,1000,100,50,10,96,395,504,1000,32507
8,1000,100,50,10,97,387,494,1000,33651
2,1000,100,50,10,91,377,510,1000,29954
5,1000,100,50,10,71,362,507,1000,23103
1,1000,100,50,10,86,388,490,1000,30126
4,1000,100,50,10,85,340,527,1000,25601
7,1000,100,50,10,89,361,508,1000,29359
6,1000,100,50,10,91,377,492,1000,31888
8,1000,100,50,10,98,385,494,1000,34038
3,1000,100,50,10,97,380,504,1000,32902
7,1000,100,50,10,90,374,508,1000,29720
2,1000,100,50,10,92,380,510,1000,30331
5,1000,100,50,10,72,366,507,1000,23465
8,1000,100,50,10,99,397,494,1000,34423
1,1000,100,50,10,87,392,490,1000,30514
6,1000,100,50,10,92,379,492,1000,32265
3,1000,100,50,10,98,381,504,1000,33282
2,1000,100,50,10,93,376,510,1000,30711
3,1000,100,50,10,99,384,504,1000,33663
4,1000,100,50,10,86,349,527,1000,25941
7,1000,100,50,10,91,385,508,1000,30094
8,1000,100,50,10,100,377,494,1000,34820
6,1000,100,50,10,93,379,492,1000,32644
1,1000,100,50,10,88,399,490,1000,30906
5,1000,100,50,10,73,375,507,1000,23831
2,1000,100,50,10,94,373,510,1000,31087
8,1000,100,50,10,101,384,494,1000,35197
3,1000,100,50,10,100,379,504,1000,34047
6,1000,100,50,10,94,382,492,1000,33023
7,1000,100,50,10,92,393,508,1000,30479
4,1000,100,50,10,87,339,527,1000,26290
1,1000,100,50,10,89,389,490,1000,31305
2,1000,100,50,10,95,369,510,1000,31460
5,1000,100,50,10,74,366,507,1000,24206
8,1000,100,50,10,102,390,494,1000,35581
7,1000,100,50,10,93,395,508,1000,30872
6,1000,100,50,10,95,378,492,1000,33405
3,1000,100,50,10,101,375,504,1000,34426
2,1000,100,50,10,96,365,510,1000,31829
1,1000,100,50,10,90,392,490,1000,31694
4,1000,100,50,10,88,349,527,1000,26629
7,1000,100,50,10,94,396,508,1000,31267
8,1000,100,50,10,103,393,494,1000,35971
6,1000,100,50,10,96,374,492,1000,33783
8,1000,100,50,10,104,398,494,1000,36364
3,1000,100,50,10,102,377,504,1000,34801
5,1000,100,50,10,75,366,507,1000,24572
2,1000,100,50,10,97,369,510,1000,32194
1,1000,100,50,10,91,396,490,1000,32086
7,1000,100,50,10,95,381,508,1000,31663
6,1000,100,50,10,97,377,492,1000,34157
3,1000,100,50,10,103,374,504,1000,35178
8,1000,100,50,10,105,374,494,1000,36762
2,1000,100,50,10,98,367,510,1000,32563
4,1000,100,50,10,89,346,527,1000,26978
7,1000,100,50,10,96,392,508,1000,32044
6,1000,100,50,10,98,385,492,1000,34534
3,1000,100,50,10,104,364,504,1000,35552
8,1000,100,50,10,106,389,494,1000,37136
2,1000,100,50,10,99,381,510,1000,32930
1,1000,100,50,10,92,387,490,1000,32482
4,1000,100,50,10,90,346,527,1000,27324
3,1000,100,50,10,105,354,504,1000,35916
8,1000,100,50,10,107,385,494,1000,37525
7,1000,100,50,10,97,377,508,1000,32436
6,1000,100,50,10,99,393,492,1000,34919
2,1000,100,50,10,100,383,510,1000,33311
4,1000,100,50,10,91,361,527,1000,27670
1,1000,100,50,10,93,376,490,1000,32869
3,1000,100,50,10,106,353,504,1000,36270
7,1000,100,50,10,98,370,508,1000,32813
8,1000,100,50,10,108,386,494,1000,37910
4,1000,100,50,10,92,351,527,1000,28031
1,1000,100,50,10,94,385,490,1000,33245
2,1000,100,50,10,101,388,510,1000,33694
6,1000,100,50,10,100,397,492,1000,35312
8,1000,100,50,10,109,382,494,1000,38296
7,1000,100,50,10,99,375,508,1000,33183
4,1000,100,50,10,93,350,527,1000,28382
1,1000,100,50,10,95,387,490,1000,33630
3,1000,100,50,10,107,366,504,1000,36623
8,1000,100,50,10,110,370,494,1000,38678
7,1000,100,50,10,100,382,508,1000,33558
5,1000,100,50,10,76,368,507,1000,24938
4,1000,100,50,10,94,346,527,1000,28732
2,1000,100,50,10,102,380,510,1000,34082
3,1000,100,50,10,108,372,504,1000,36989
8,1000,100,50,10,111,376,494,1000,39048
6,1000,100,50,10,101,388,492,1000,35709
7,1000,100,50,10,101,377,508,1000,33940
4,1000,100,50,10,95,355,527,1000,29078
3,1000,100,50,10,109,371,504,1000,37361
5,1000,100,50,10,77,366,507,1000,25306
2,1000,100,50,10,103,380,510,1000,34462
8,1000,100,50,10,112,364,494,1000,39424
6,1000,100,50,10,102,361,492,1000,36097
7,1000,100,50,10,102,374,508,1000,34317
4,1000,100,50,10,96,360,527,1000,29433
3,1000,100,50,10,110,374,504,1000,37732
2,1000,100,50,10,104,381,510,1000,34842
5,1000,100,50,10,78,368,507,1000,25672
8,1000,100,50,10,113,366,494,1000,39788
4,1000,100,50,10,97,347,527,1000,29793
3,1000,100,50,10,111,371,504,1000,38106
4,1000,100,50,10,98,349,527,1000,30140
8,1000,100,50,10,114,370,494,1000,40154
5,1000,100,50,10,79,363,507,1000,26040
1,1000,100,50,10,96,389,490,1000,34017
2,1000,100,50,10,105,359,510,1000,35223
3,1000,100,50,10,112,373,504,1000,38477
4,1000,100,50,10,99,350,527,1000,30489
5,1000,100,50,10,80,361,507,1000,26403
8,1000,100,50,10,115,382,494,1000,40524
1,1000,100,50,10,97,397,490,1000,34406
4,1000,100,50,10,100,349,527,1000,30839
5,1000,100,50,10,81,348,507,1000,26764
2,1000,100,50,10,106,362,510,1000,35582
3,1000,100,50,10,113,363,504,1000,38850
8,1000,100,50,10,116,387,494,1000,40906
1,1000,100,50,10,98,393,490,1000,34803
5,1000,100,50,10,82,352,507,1000,27112
4,1000,100,50,10,101,357,527,1000,31188
3,1000,100,50,10,114,366,504,1000,39213
8,1000,100,50,10,117,378,494,1000,41293
4,1000,100,50,10,102,348,527,1000,31545
5,1000,100,50,10,83,365,507,1000,27464
3,1000,100,50,10,115,374,504,1000,39579
1,1000,100,50,10,99,394,490,1000,35196
8,1000,100,50,10,118,377,494,1000,41671
7,1000,100,50,10,103,370,508,1000,34691
3,1000,100,50,10,116,376,504,1000,39953
5,1000,100,50,10,84,360,507,1000,27829
4,1000,100,50,10,103,343,527,1000,31893
8,1000,100,50,10,119,379,494,1000,42048
1,1000,100,50,10,100,399,490,1000,35590
3,1000,100,50,10,117,374,504,1000,40329
6,1000,100,50,10,103,361,492,1000,36458
4,1000,100,50,10,104,351,527,1000,32236
5,1000,100,50,10,85,362,507,1000,28189
8,1000,100,50,10,120,371,494,1000,42427
3,1000,100,50,10,118,380,504,1000,40703
1,1000,100,50,10,101,399,490,1000,35989
5,1000,100,50,10,86,369,507,1000,28551
4,1000,100,50,10,105,343,527,1000,32587
8,1000,100,50,10,121,369,494,1000,42798
6,1000,100,50,10,104,366,492,1000,36819
4,1000,100,50,10,106,346,527,1000,32930
5,1000,100,50,10,87,375,507,1000,28920
1,1000,100,50,10,102,402,490,1000,36388
3,1000,100,50,10,119,372,504,1000,41083
5,1000,100,50,10,88,373,507,1000,29295
8,1000,100,50,10,122,378,494,1000,43167
4,1000,100,50,10,107,340,527,1000,33276
1,1000,100,50,10,103,394,490,1000,36790
6,1000,100,50,10,105,379,492,1000,37185
5,1000,100,50,10,89,367,507,1000,29668
4,1000,100,50,10,108,342,527,1000,33616
8,1000,100,50,10,123,376,494,1000,43545
1,1000,100,50,10,104,401,490,1000,37184
3,1000,100,50,10,120,378,504,1000,41455
6,1000,100,50,10,106,389,492,1000,37564
5,1000,100,50,10,90,355,507,1000,30035
4,1000,100,50,10,109,340,527,1000,33958
7,1000,100,50,10,104,375,508,1000,35061
1,1000,100,50,10,105,390,490,1000,37585
8,1000,100,50,10,124,379,494,1000,43921
5,1000,100,50,10,91,360,507,1000,30390
4,1000,100,50,10,110,342,527,1000,34298
3,1000,100,50,10,121,383,504,1000,41833
6,1000,100,50,10,107,404,492,1000,37953
2,1000,100,50,10,107,362,510,1000,35944
8,1000,100,50,10,125,382,494,1000,44300
5,1000,100,50,10,92,374,507,1000,30750
4,1000,100,50,10,111,340,527,1000,34640
1,1000,100,50,10,106,399,490,1000,37975
5,1000,100,50,10,93,387,507,1000,31124
3,1000,100,50,10,122,382,504,1000,42216
6,1000,100,50,10,108,398,492,1000,38357
8,1000,100,50,10,126,378,494,1000,44682
2,1000,100,50,10,108,361,510,1000,36306
1,1000,100,50,10,107,395,490,1000,38374
4,1000,100,50,10,112,335,527,1000,34980
5,1000,100,50,10,94,377,507,1000,31511
1,1000,100,50,10,108,406,490,1000,38769
4,1000,100,50,10,113,334,527,1000,35315
5,1000,100,50,10,95,381,507,1000,31888
8,1000,100,50,10,127,377,494,1000,45060
3,1000,100,50,10,123,387,504,1000,42598
6,1000,100,50,10,109,398,492,1000,38755
2,1000,100,50,10,109,356,510,1000,36667
5,1000,100,50,10,96,389,507,1000,32269
1,1000,100,50,10,109,407,490,1000,39175
4,1000,100,50,10,114,338,527,1000,35649
8,1000,100,50,10,128,374,494,1000,45437
7,1000,100,50,10,105,362,508,1000,35436
5,1000,100,50,10,97,389,507,1000,32658
4,1000,100,50,10,115,330,527,1000,35987
3,1000,100,50,10,124,380,504,1000,42985
6,1000,100,50,10,110,391,492,1000,39153
1,1000,100,50,10,110,407,490,1000,39582
5,1000,100,50,10,98,391,507,1000,33047
4,1000,100,50,10,116,330,527,1000,36317
8,1000,100,50,10,129,386,494,1000,45811
1,1000,100,50,10,111,394,490,1000,39989
2,1000,100,50,10,110,354,510,1000,37023
3,1000,100,50,10,125,372,504,1000,43365
6,1000,100,50,10,111,386,492,1000,39544
5,1000,100,50,10,99,399,507,1000,33438
4,1000,100,50,10,117,329,527,1000,36647
8,1000,100,50,10,130,382,494,1000,46197
1,1000,100,50,10,112,403,490,1000,40383
7,1000,100,50,10,106,376,508,1000,35798
4,1000,100,50,10,118,348,527,1000,36976
5,1000,100,50,10,100,392,507,1000,33837
1,1000,100,50,10,113,397,490,1000,40786
8,1000,100,50,10,131,376,494,1000,46579
4,1000,100,50,10,119,346,527,1000,37324
5,1000,100,50,10,101,387,507,1000,34229
2,1000,100,50,10,111,361,510,1000,37377
3,1000,100,50,10,126,376,504,1000,43737
6,1000,100,50,10,112,387,492,1000,39930
1,1000,100,50,10,114,387,490,1000,41183
4,1000,100,50,10,120,350,527,1000,37670
5,1000,100,50,10,102,384,507,1000,34616
8,1000,100,50,10,132,370,494,1000,46955
2,1000,100,50,10,112,363,510,1000,37738
3,1000,100,50,10,127,386,504,1000,44113
4,1000,100,50,10,121,354,527,1000,38020
5,1000,100,50,10,103,394,507,1000,35000
1,1000,100,50,10,115,385,490,1000,41570
2,1000,100,50,10,113,348,510,1000,38101
6,1000,100,50,10,113,399,492,1000,40317
3,1000,100,50,10,128,379,504,1000,44499
4,1000,100,50,10,122,354,527,1000,38374
8,1000,100,50,10,133,365,494,1000,47325
5,1000,100,50,10,104,388,507,1000,35394
1,1000,100,50,10,116,380,490,1000,41955
4,1000,100,50,10,123,346,527,1000,38728
1,1000,100,50,10,117,375,490,1000,42335
7,1000,100,50,10,107,382,508,1000,36174
2,1000,100,50,10,114,359,510,1000,38449
3,1000,100,50,10,129,364,504,1000,44878
6,1000,100,50,10,114,399,492,1000,40716
4,1000,100,50,10,124,348,527,1000,39074
1,1000,100,50,10,118,382,490,1000,42710
7,1000,100,50,10,108,384,508,1000,36556
4,1000,100,50,10,125,354,527,1000,39422
8,1000,100,50,10,134,369,494,1000,47690
1,1000,100,50,10,119,377,490,1000,43092
7,1000,100,50,10,109,377,508,1000,36940
4,1000,100,50,10,126,358,527,1000,39776
2,1000,100,50,10,115,367,510,1000,38808
3,1000,100,50,10,130,359,504,1000,45242
6,1000,100,50,10,115,401,492,1000,41115
8,1000,100,50,10,135,372,494,1000,48059
7,1000,100,50,10,110,365,508,1000,37317
1,1000,100,50,10,120,385,490,1000,43469
4,1000,100,50,10,127,365,527,1000,40134
3,1000,100,50,10,131,369,504,1000,45601
2,1000,100,50,10,116,368,510,1000,39175
7,1000,100,50,10,111,361,508,1000,37682
4,1000,100,50,10,128,366,527,1000,40499
1,1000,100,50,10,121,387,490,1000,43854
6,1000,100,50,10,116,414,492,1000,41516
2,1000,100,50,10,117,375,510,1000,39543
5,1000,100,50,10,105,388,507,1000,35782
4,1000,100,50,10,129,370,527,1000,40865
7,1000,100,50,10,112,356,508,1000,38043
3,1000,100,50,10,132,369,504,1000,45970
2,1000,100,50,10,118,377,510,1000,39918
5,1000,100,50,10,106,379,507,1000,36170
6,1000,100,50,10,117,415,492,1000,41930
4,1000,100,50,10,130,363,527,1000,41235
7,1000,100,50,10,113,367,508,1000,38399
3,1000,100,50,10,133,372,504,1000,46339
2,1000,100,50,10,119,386,510,1000,40295
5,1000,100,50,10,107,382,507,1000,36549
6,1000,100,50,10,118,399,492,1000,42345
3,1000,100,50,10,134,391,504,1000,46711
8,1000,100,50,10,136,377,494,1000,48431
2,1000,100,50,10,120,394,510,1000,40681
4,1000,100,50,10,131,370,527,1000,41598
7,1000,100,50,10,114,373,508,1000,38766
5,1000,100,50,10,108,390,507,1000,36931
6,1000,100,50,10,119,401,492,1000,42744
3,1000,100,50,10,135,383,504,1000,47102
8,1000,100,50,10,137,384,494,1000,48808
2,1000,100,50,10,121,377,510,1000,41075
4,1000,100,50,10,132,372,527,1000,41968
7,1000,100,50,10,115,383,508,1000,39139
6,1000,100,50,10,120,395,492,1000,43145
5,1000,100,50,10,109,387,507,1000,37321
3,1000,100,50,10,136,387,504,1000,47485
2,1000,100,50,10,122,375,510,1000,41452
7,1000,100,50,10,116,382,508,1000,39522
4,1000,100,50,10,133,360,527,1000,42340
3,1000,100,50,10,137,384,504,1000,47872
6,1000,100,50,10,121,394,492,1000,43540
5,1000,100,50,10,110,396,507,1000,37708
7,1000,100,50,10,117,380,508,1000,39904
4,1000,100,50,10,134,359,527,1000,42700
2,1000,100,50,10,123,378,510,1000,41827
6,1000,100,50,10,122,398,492,1000,43934
5,1000,100,50,10,111,383,507,1000,38104
7,1000,100,50,10,118,383,508,1000,40284
4,1000,100,50,10,135,355,527,1000,43059
3,1000,100,50,10,138,387,504,1000,48256
6,1000,100,50,10,123,399,492,1000,44332
2,1000,100,50,10,124,382,510,1000,42205
5,1000,100,50,10,112,378,507,1000,38487
7,1000,100,50,10,119,375,508,1000,40667
4,1000,100,50,10,136,337,527,1000,43414
6,1000,100,50,10,124,382,492,1000,44731
5,1000,100,50,10,113,376,507,1000,38865
2,1000,100,50,10,125,378,510,1000,42587
4,1000,100,50,10,137,339,527,1000,43751
7,1000,100,50,10,120,381,508,1000,41042
8,1000,100,50,10,138,397,494,1000,49192
2,1000,100,50,10,126,368,510,1000,42965
6,1000,100,50,10,125,379,492,1000,45113
5,1000,100,50,10,114,365,507,1000,39241
7,1000,100,50,10,121,370,508,1000,41423
8,1000,100,50,10,139,405,494,1000,49589
4,1000,100,50,10,138,347,527,1000,44090
2,1000,100,50,10,127,360,510,1000,43333
5,1000,100,50,10,115,351,507,1000,39606
1,1000,100,50,10,122,384,490,1000,44241
6,1000,100,50,10,126,381,492,1000,45492
3,1000,100,50,10,139,385,504,1000,48643
8,1000,100,50,10,140,406,494,1000,49994
4,1000,100,50,10,139,358,527,1000,44437
7,1000,100,50,10,122,375,508,1000,41793
1,1000,100,50,10,123,384,490,1000,44625
8,1000,100,50,10,141,393,494,1000,50400
5,1000,100,50,10,116,354,507,1000,39957
6,1000,100,50,10,127,372,492,1000,45873
2,1000,100,50,10,128,361,510,1000,43693
3,1000,100,50,10,140,383,504,1000,49028
4,1000,100,50,10,140,362,527,1000,44795
1,1000,100,50,10,124,392,490,1000,45009
7,1000,100,50,10,123,373,508,1000,42168
8,1000,100,50,10,142,387,494,1000,50793
5,1000,100,50,10,117,368,507,1000,40311
6,1000,100,50,10,128,378,492,1000,46245
3,1000,100,50,10,141,385,504,1000,49411
2,1000,100,50,10,129,354,510,1000,44054
1,1000,100,50,10,125,389,490,1000,45401
7,1000,100,50,10,124,364,508,1000,42541
4,1000,100,50,10,141,358,527,1000,45157
3,1000,100,50,10,142,392,504,1000,49796
8,1000,100,50,10,143,393,494,1000,51180
6,1000,100,50,10,129,383,492,1000,46623
2,1000,100,50,10,130,360,510,1000,44408
7,1000,100,50,10,125,364,508,1000,42905
1,1000,100,50,10,126,386,490,1000,45790
5,1000,100,50,10,118,368,507,1000,40679
4,1000,100,50,10,142,352,527,1000,45515
2,1000,100,50,10,131,366,510,1000,44768
3,1000,100,50,10,143,389,504,1000,50188
8,1000,100,50,10,144,385,494,1000,51573
7,1000,100,50,10,126,360,508,1000,43269
1,1000,100,50,10,127,384,490,1000,46176
2,1000,100,50,10,132,373,510,1000,45134
6,1000,100,50,10,130,392,492,1000,47006
4,1000,100,50,10,143,356,527,1000,45867
8,1000,100,50,10,145,383,494,1000,51958
5,1000,100,50,10,119,367,507,1000,41047
3,1000,100,50,10,144,393,504,1000,50577
7,1000,100,50,10,127,359,508,1000,43629
2,1000,100,50,10,133,366,510,1000,45507
4,1000,100,50,10,144,365,527,1000,46223
1,1000,100,50,10,128,388,490,1000,46560
8,1000,100,50,10,146,375,494,1000,52341
3,1000,100,50,10,145,394,504,1000,50970
5,1000,100,50,10,120,373,507,1000,41414
7,1000,100,50,10,128,364,508,1000,43988
3,1000,100,50,10,146,379,504,1000,51364
2,1000,100,50,10,134,368,510,1000,45873
6,1000,100,50,10,131,402,492,1000,47398
1,1000,100,50,10,129,377,490,1000,46948
4,1000,100,50,10,145,361,527,1000,46588
7,1000,100,50,10,129,372,508,1000,44352
8,1000,100,50,10,147,381,494,1000,52716
1,1000,100,50,10,130,369,490,1000,47325
3,1000,100,50,10,147,379,504,1000,51743
7,1000,100,50,10,130,376,508,1000,44724
5,1000,100,50,10,121,373,507,1000,41787
2,1000,100,50,10,135,363,510,1000,46241
4,1000,100,50,10,146,353,527,1000,46949
6,1000,100,50,10,132,397,492,1000,47800
8,1000,100,50,10,148,380,494,1000,53097
1,1000,100,50,10,131,383,490,1000,47694
3,1000,100,50,10,148,370,504,1000,52122
4,1000,100,50,10,147,354,527,1000,47302
5,1000,100,50,10,122,365,507,1000,42160
6,1000,100,50,10,133,384,492,1000,48197
8,1000,100,50,10,149,381,494,1000,53477
1,1000,100,50,10,132,376,490,1000,48077
4,1000,100,50,10,148,353,527,1000,47656
3,1000,100,50,10,149,360,504,1000,52492
5,1000,100,50,10,123,364,507,1000,42525
6,1000,100,50,10,134,392,492,1000,48581
8,1000,100,50,10,150,391,494,1000,53858
3,1000,100,50,10,150,373,504,1000,52852
4,1000,100,50,10,149,356,527,1000,48009
5,1000,100,50,10,124,362,507,1000,42889
1,1000,100,50,10,133,384,490,1000,48453
6,1000,100,50,10,135,385,492,1000,48973
4,1000,100,50,10,150,342,527,1000,48365
9,1000,100,50,10,0,46,494,1000,0
10,1000,100,50,10,0,44,484,1000,0
6,1000,100,50,10,136,386,492,1000,49358
1,1000,100,50,10,134,380,490,1000,48837
5,1000,100,50,10,125,361,507,1000,43251
9,1000,100,50,10,1,62,494,1000,46
10,1000,100,50,10,1,67,484,1000,44
9,1000,100,50,10,2,74,494,1000,108
2,1000,100,50,10,136,363,510,1000,46604
1,1000,100,50,10,135,381,490,1000,49217
6,1000,100,50,10,137,395,492,1000,49744
11,1000,100,50,10,0,40,555,1000,0
10,1000,100,50,10,2,75,484,1000,111
9,1000,100,50,10,3,96,494,1000,182
5,1000,100,50,10,126,362,507,1000,43612
1,1000,100,50,10,136,386,490,1000,49598
11,1000,100,50,10,1,50,555,1000,40
9,1000,100,50,10,4,128,494,1000,278
2,1000,100,50,10,137,357,510,1000,46967
11,1000,100,50,10,2,64,555,1000,90
5,1000,100,50,10,127,371,507,1000,43974
10,1000,100,50,10,3,101,484,1000,186
1,1000,100,50,10,137,399,490,1000,49984
6,1000,100,50,10,138,404,492,1000,50139
7,1000,100,50,10,131,384,508,1000,45100
9,1000,100,50,10,5,159,494,1000,406
11,1000,100,50,10,3,74,555,1000,154
2,1000,100,50,10,138,347,510,1000,47324
10,1000,100,50,10,4,124,484,1000,287
9,1000,100,50,10,6,189,494,1000,565
1,1000,100,50,10,138,386,490,1000,50383
6,1000,100,50,10,139,398,492,1000,50543
7,1000,100,50,10,132,383,508,1000,45484
5,1000,100,50,10,128,370,507,1000,44345
11,1000,100,50,10,4,88,555,1000,228
2,1000,100,50,10,139,348,510,1000,47671
9,1000,100,50,10,7,209,494,1000,754
10,1000,100,50,10,5,150,484,1000,411
7,1000,100,50,10,133,374,508,1000,45867
6,1000,100,50,10,140,401,492,1000,50941
1,1000,100,50,10,139,387,490,1000,50769
11,1000,100,50,10,5,106,555,1000,316
5,1000,100,50,10,129,366,507,1000,44715
2,1000,100,50,10,140,353,510,1000,48019
9,1000,100,50,10,8,230,494,1000,963
10,1000,100,50,10,6,179,484,1000,561
11,1000,100,50,10,6,124,555,1000,422
7,1000,100,50,10,134,368,508,1000,46241
6,1000,100,50,10,141,389,492,1000,51342
1,1000,100,50,10,140,390,490,1000,51156
5,1000,100,50,10,130,368,507,1000,45081
9,1000,100,50,10,9,251,494,1000,1193
2,1000,100,50,10,141,362,510,1000,48372
10,1000,100,50,10,7,209,484,1000,740
11,1000,100,50,10,7,150,555,1000,546
7,1000,100,50,10,135,375,508,1000,46609
6,1000,100,50,10,142,387,492,1000,51731
1,1000,100,50,10,141,395,490,1000,51546
5,1000,100,50,10,131,378,507,1000,45449
9,1000,100,50,10,10,268,494,1000,1444
10,1000,100,50,10,8,219,484,1000,949
2,1000,100,50,10,142,361,510,1000,48734
11,1000,100,50,10,8,157,555,1000,696
7,1000,100,50,10,136,363,508,1000,46984
6,1000,100,50,10,143,398,492,1000,52118
9,1000,100,50,10,11,278,494,1000,1712
10,1000,100,50,10,9,245,484,1000,1168
1,1000,100,50,10,142,380,490,1000,51941
5,1000,100,50,10,132,382,507,1000,45827
11,1000,100,50,10,9,171,555,1000,853
2,1000,100,50,10,143,377,510,1000,49095
7,1000,100,50,10,137,368,508,1000,47347
6,1000,100,50,10,144,395,492,1000,52516
9,1000,100,50,10,12,300,494,1000,1990
1,1000,100,50,10,143,372,490,1000,52321
10,1000,100,50,10,10,263,484,1000,1413
5,1000,100,50,10,133,396,507,1000,46209
2,1000,100,50,10,144,369,510,1000,49472
11,1000,100,50,10,10,187,555,1000,1024
9,1000,100,50,10,13,305,494,1000,2290
7,1000,100,50,10,138,359,508,1000,47715
6,1000,100,50,10,145,384,492,1000,52911
10,1000,100,50,10,11,277,484,1000,1676
1,1000,100,50,10,144,364,490,1000,52693
11,1000,100,50,10,11,205,555,1000,1211
9,1000,100,50,10,14,321,494,1000,2595
2,1000,100,50,10,145,354,510,1000,49841
7,1000,100,50,10,139,362,508,1000,48074
5,1000,100,50,10,134,381,507,1000,46605
6,1000,100,50,10,146,379,492,1000,53295
1,1000,100,50,10,145,372,490,1000,53057
10,1000,100,50,10,12,290,484,1000,1953
7,1000,100,50,10,140,373,508,1000,48436
2,1000,100,50,10,146,365,510,1000,50195
