[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
6,100,11,50,50,72,0,100
8,100,11,50,50,60,0,100
5,100,1,50,50,91,0,100
7,100,11,50,50,53,0,100
2,100,1,50,50,76,0,100
10,100,11,50,50,1,3,100
6,100,11,50,50,73,0,100
9,100,11,50,50,5,0,100
5,100,1,50,50,92,0,100
10,100,11,50,50,2,1,100
6,100,11,50,50,74,0,100
9,100,11,50,50,6,0,100
8,100,11,50,50,61,0,100
7,100,11,50,50,54,0,100
10,100,11,50,50,3,1,100
5,100,1,50,50,93,0,100
5,100,1,50,50,94,0,100
10,100,11,50,50,4,0,100
6,100,11,50,50,75,0,100
10,100,11,50,50,5,0,100
9,100,11,50,50,7,0,100
7,100,11,50,50,55,0,100
5,100,1,50,50,95,0,100
8,100,11,50,50,62,0,100
11,100,21,50,50,1,9,100
2,100,1,50,50,77,0,100
10,100,11,50,50,6,0,100
10,100,11,50,50,7,0,100
9,100,11,50,50,8,0,100
2,100,1,50,50,78,0,100
8,100,11,50,50,63,0,100
7,100,11,50,50,56,0,100
5,100,1,50,50,96,0,100
6,100,11,50,50,76,0,100
10,100,11,50,50,8,0,100
5,100,1,50,50,97,0,100
10,100,11,50,50,9,0,100
11,100,21,50,50,2,6,100
6,100,11,50,50,77,0,100
5,100,1,50,50,98,0,100
10,100,11,50,50,10,0,100
9,100,11,50,50,9,0,100
7,100,11,50,50,57,0,100
8,100,11,50,50,64,0,100
2,100,1,50,50,79,0,100
11,100,21,50,50,3,4,100
9,100,11,50,50,10,0,100
10,100,11,50,50,11,0,100
6,100,11,50,50,78,0,100
11,100,21,50,50,4,3,100
5,100,1,50,50,99,0,100
10,100,11,50,50,12,0,100
5,100,1,50,50,100,0,100
9,100,11,50,50,11,0,100
8,100,11,50,50,65,0,100
2,100,1,50,50,80,0,100
7,100,11,50,50,58,0,100
11,100,21,50,50,5,3,100
6,100,11,50,50,79,0,100
9,100,11,50,50,12,0,100
2,100,1,50,50,81,0,100
10,100,11,50,50,13,0,100
11,100,21,50,50,6,1,100
6,100,11,50,50,80,0,100
2,100,1,50,50,82,0,100
10,100,11,50,50,14,0,100
9,100,11,50,50,13,0,100
8,100,11,50,50,66,0,100
2,100,1,50,50,83,0,100
7,100,11,50,50,59,0,100
9,100,11,50,50,14,0,100
10,100,11,50,50,15,0,100
2,100,1,50,50,84,0,100
11,100,21,50,50,7,1,100
6,100,11,50,50,81,0,100
9,100,11,50,50,15,0,100
8,100,11,50,50,67,0,100
7,100,11,50,50,60,0,100
12,100,21,50,50,0,6,100
10,100,11,50,50,16,0,100
11,100,21,50,50,8,1,100
9,100,11,50,50,16,0,100
2,100,1,50,50,85,0,100
8,100,11,50,50,68,0,100
7,100,11,50,50,61,0,100
6,100,11,50,50,82,0,100
10,100,11,50,50,17,0,100
11,100,21,50,50,9,1,100
6,100,11,50,50,83,0,100
10,100,11,50,50,18,0,100
2,100,1,50,50,86,0,100
12,100,21,50,50,1,3,100
8,100,11,50,50,69,0,100
7,100,11,50,50,62,0,100
10,100,11,50,50,19,0,100
11,100,21,50,50,10,1,100
6,100,11,50,50,84,0,100
2,100,1,50,50,87,0,100
12,100,21,50,50,2,1,100
7,100,11,50,50,63,0,100
8,100,11,50,50,70,0,100
10,100,11,50,50,20,0,100
11,100,21,50,50,11,0,100
6,100,11,50,50,85,0,100
10,100,11,50,50,21,0,100
12,100,21,50,50,3,0,100
10,100,11,50,50,22,0,100
7,100,11,50,50,64,0,100
2,100,1,50,50,88,0,100
8,100,11,50,50,71,0,100
12,100,21,50,50,4,0,100
11,100,21,50,50,12,0,100
8,100,11,50,50,72,0,100
12,100,21,50,50,5,0,100
2,100,1,50,50,89,0,100
10,100,11,50,50,23,0,100
7,100,11,50,50,65,0,100
8,100,11,50,50,73,0,100
12,100,21,50,50,6,0,100
6,100,11,50,50,86,0,100
8,100,11,50,50,74,0,100
2,100,1,50,50,90,0,100
12,100,21,50,50,7,0,100
10,100,11,50,50,24,0,100
11,100,21,50,50,13,0,100
7,100,11,50,50,66,0,100
2,100,1,50,50,91,0,100
8,100,11,50,50,75,0,100
6,100,11,50,50,87,0,100
10,100,11,50,50,25,0,100
2,100,1,50,50,92,0,100
12,100,21,50,50,8,0,100
7,100,11,50,50,67,0,100
11,100,21,50,50,14,0,100
10,100,11,50,50,26,0,100
2,100,1,50,50,93,0,100
6,100,11,50,50,88,0,100
11,100,21,50,50,15,0,100
