[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
2,1000,100,50,10,50,389,497,1000,15744
3,1000,100,50,10,47,393,497,1000,14714
4,1000,100,50,10,50,340,520,1000,14867
1,1000,100,50,10,47,391,477,1000,15860
5,1000,100,50,10,49,367,514,1000,14551
3,1000,100,50,10,48,390,497,1000,15107
4,1000,100,50,10,51,341,520,1000,15207
2,1000,100,50,10,51,380,497,1000,16133
1,1000,100,50,10,48,391,477,1000,16251
5,1000,100,50,10,50,357,514,1000,14918
4,1000,100,50,10,52,335,520,1000,15548
3,1000,100,50,10,49,390,497,1000,15497
2,1000,100,50,10,52,398,497,1000,16513
1,1000,100,50,10,49,389,477,1000,16642
5,1000,100,50,10,51,355,514,1000,15275
3,1000,100,50,10,50,381,497,1000,15887
4,1000,100,50,10,53,339,520,1000,15883
5,1000,100,50,10,52,361,514,1000,15630
1,1000,100,50,10,50,391,477,1000,17031
2,1000,100,50,10,53,388,497,1000,16911
4,1000,100,50,10,54,334,520,1000,16222
3,1000,100,50,10,51,385,497,1000,16268
1,1000,100,50,10,51,405,477,1000,17422
5,1000,100,50,10,53,373,514,1000,15991
2,1000,100,50,10,54,386,497,1000,17299
1,1000,100,50,10,52,411,477,1000,17827
4,1000,100,50,10,55,339,520,1000,16556
5,1000,100,50,10,54,366,514,1000,16364
3,1000,100,50,10,52,373,497,1000,16653
2,1000,100,50,10,55,385,497,1000,17685
4,1000,100,50,10,56,341,520,1000,16895
3,1000,100,50,10,53,378,497,1000,17026
1,1000,100,50,10,53,410,477,1000,18238
2,1000,100,50,10,56,383,497,1000,18070
3,1000,100,50,10,54,377,497,1000,17404
4,1000,100,50,10,57,343,520,1000,17236
1,1000,100,50,10,54,403,477,1000,18648
2,1000,100,50,10,57,371,497,1000,18453
4,1000,100,50,10,58,344,520,1000,17579
3,1000,100,50,10,55,388,497,1000,17781
1,1000,100,50,10,55,395,477,1000,19051
4,1000,100,50,10,59,354,520,1000,17923
2,1000,100,50,10,58,373,497,1000,18824
3,1000,100,50,10,56,370,497,1000,18169
1,1000,100,50,10,56,386,477,1000,19446
4,1000,100,50,10,60,351,520,1000,18277
3,1000,100,50,10,57,373,497,1000,18539
5,1000,100,50,10,55,369,514,1000,16730
1,1000,100,50,10,57,381,477,1000,19832
2,1000,100,50,10,59,384,497,1000,19197
4,1000,100,50,10,61,345,520,1000,18628
3,1000,100,50,10,58,366,497,1000,18912
1,1000,100,50,10,58,384,477,1000,20213
2,1000,100,50,10,60,393,497,1000,19581
4,1000,100,50,10,62,348,520,1000,18973
3,1000,100,50,10,59,377,497,1000,19278
1,1000,100,50,10,59,389,477,1000,20597
4,1000,100,50,10,63,355,520,1000,19321
2,1000,100,50,10,61,396,497,1000,19974
5,1000,100,50,10,56,363,514,1000,17099
1,1000,100,50,10,60,392,477,1000,20986
3,1000,100,50,10,60,369,497,1000,19655
4,1000,100,50,10,64,350,520,1000,19676
5,1000,100,50,10,57,365,514,1000,17462
4,1000,100,50,10,65,359,520,1000,20026
1,1000,100,50,10,61,402,477,1000,21378
2,1000,100,50,10,62,397,497,1000,20370
3,1000,100,50,10,61,385,497,1000,20024
5,1000,100,50,10,58,367,514,1000,17827
4,1000,100,50,10,66,355,520,1000,20385
2,1000,100,50,10,63,395,497,1000,20767
1,1000,100,50,10,62,405,477,1000,21780
3,1000,100,50,10,62,372,497,1000,20409
4,1000,100,50,10,67,354,520,1000,20740
5,1000,100,50,10,59,366,514,1000,18194
4,1000,100,50,10,68,356,520,1000,21094
3,1000,100,50,10,63,362,497,1000,20781
1,1000,100,50,10,63,401,477,1000,22185
5,1000,100,50,10,60,365,514,1000,18560
4,1000,100,50,10,69,351,520,1000,21450
1,1000,100,50,10,64,399,477,1000,22586
3,1000,100,50,10,64,360,497,1000,21143
2,1000,100,50,10,64,392,497,1000,21162
4,1000,100,50,10,70,343,520,1000,21801
1,1000,100,50,10,65,410,477,1000,22985
3,1000,100,50,10,65,367,497,1000,21503
4,1000,100,50,10,71,347,520,1000,22144
5,1000,100,50,10,61,361,514,1000,18925
1,1000,100,50,10,66,406,477,1000,23395
3,1000,100,50,10,66,377,497,1000,21870
4,1000,100,50,10,72,356,520,1000,22491
5,1000,100,50,10,62,347,514,1000,19286
2,1000,100,50,10,65,394,497,1000,21554
3,1000,100,50,10,67,371,497,1000,22247
4,1000,100,50,10,73,353,520,1000,22847
3,1000,100,50,10,68,373,497,1000,22618
5,1000,100,50,10,63,343,514,1000,19633
4,1000,100,50,10,74,350,520,1000,23200
3,1000,100,50,10,69,380,497,1000,22991
2,1000,100,50,10,66,388,497,1000,21948
4,1000,100,50,10,75,343,520,1000,23550
5,1000,100,50,10,64,344,514,1000,19976
3,1000,100,50,10,70,372,497,1000,23371
4,1000,100,50,10,76,361,520,1000,23893
2,1000,100,50,10,67,374,497,1000,22336
1,1000,100,50,10,67,397,477,1000,23801
5,1000,100,50,10,65,358,514,1000,20320
3,1000,100,50,10,71,376,497,1000,23743
4,1000,100,50,10,77,352,520,1000,24254
2,1000,100,50,10,68,376,497,1000,22710
1,1000,100,50,10,68,406,477,1000,24198
3,1000,100,50,10,72,378,497,1000,24119
5,1000,100,50,10,66,356,514,1000,20678
4,1000,100,50,10,78,354,520,1000,24606
2,1000,100,50,10,69,373,497,1000,23086
1,1000,100,50,10,69,408,477,1000,24604
5,1000,100,50,10,67,367,514,1000,21034
4,1000,100,50,10,79,358,520,1000,24960
3,1000,100,50,10,73,387,497,1000,24497
2,1000,100,50,10,70,373,497,1000,23459
5,1000,100,50,10,68,350,514,1000,21401
3,1000,100,50,10,74,377,497,1000,24884
4,1000,100,50,10,80,359,520,1000,25318
1,1000,100,50,10,70,404,477,1000,25012
2,1000,100,50,10,71,362,497,1000,23832
5,1000,100,50,10,69,346,514,1000,21751
4,1000,100,50,10,81,359,520,1000,25677
3,1000,100,50,10,75,360,497,1000,25261
1,1000,100,50,10,71,401,477,1000,25416
2,1000,100,50,10,72,371,497,1000,24194
3,1000,100,50,10,76,363,497,1000,25621
5,1000,100,50,10,70,354,514,1000,22097
4,1000,100,50,10,82,359,520,1000,26036
1,1000,100,50,10,72,407,477,1000,25817
2,1000,100,50,10,73,378,497,1000,24565
3,1000,100,50,10,77,372,497,1000,25984
5,1000,100,50,10,71,356,514,1000,22451
4,1000,100,50,10,83,367,520,1000,26395
1,1000,100,50,10,73,404,477,1000,26224
3,1000,100,50,10,78,375,497,1000,26356
5,1000,100,50,10,72,359,514,1000,22807
2,1000,100,50,10,74,377,497,1000,24943
1,1000,100,50,10,74,410,477,1000,26628
4,1000,100,50,10,84,368,520,1000,26762
3,1000,100,50,10,79,393,497,1000,26731
5,1000,100,50,10,73,363,514,1000,23166
2,1000,100,50,10,75,380,497,1000,25320
1,1000,100,50,10,75,404,477,1000,27038
5,1000,100,50,10,74,365,514,1000,23529
3,1000,100,50,10,80,398,497,1000,27124
4,1000,100,50,10,85,362,520,1000,27130
2,1000,100,50,10,76,390,497,1000,25700
1,1000,100,50,10,76,392,477,1000,27442
4,1000,100,50,10,86,372,520,1000,27492
5,1000,100,50,10,75,365,514,1000,23894
3,1000,100,50,10,81,393,497,1000,27522
2,1000,100,50,10,77,377,497,1000,26090
1,1000,100,50,10,77,395,477,1000,27834
4,1000,100,50,10,87,358,520,1000,27864
5,1000,100,50,10,76,372,514,1000,24259
2,1000,100,50,10,78,368,497,1000,26467
3,1000,100,50,10,82,387,497,1000,27915
1,1000,100,50,10,78,399,477,1000,28229
4,1000,100,50,10,88,370,520,1000,28222
5,1000,100,50,10,77,368,514,1000,24631
2,1000,100,50,10,79,371,497,1000,26835
3,1000,100,50,10,83,378,497,1000,28302
1,1000,100,50,10,79,398,477,1000,28628
5,1000,100,50,10,78,358,514,1000,24999
4,1000,100,50,10,89,370,520,1000,28592
3,1000,100,50,10,84,375,497,1000,28680
2,1000,100,50,10,80,378,497,1000,27206
5,1000,100,50,10,79,354,514,1000,25357
4,1000,100,50,10,90,359,520,1000,28962
1,1000,100,50,10,80,412,477,1000,29026
3,1000,100,50,10,85,369,497,1000,29055
2,1000,100,50,10,81,387,497,1000,27584
5,1000,100,50,10,80,361,514,1000,25711
4,1000,100,50,10,91,359,520,1000,29321
1,1000,100,50,10,81,414,477,1000,29438
3,1000,100,50,10,86,372,497,1000,29424
5,1000,100,50,10,81,367,514,1000,26072
2,1000,100,50,10,82,387,497,1000,27971
4,1000,100,50,10,92,365,520,1000,29680
3,1000,100,50,10,87,386,497,1000,29796
1,1000,100,50,10,82,407,477,1000,29852
2,1000,100,50,10,83,384,497,1000,28358
5,1000,100,50,10,82,365,514,1000,26439
4,1000,100,50,10,93,371,520,1000,30045
3,1000,100,50,10,88,384,497,1000,30182
1,1000,100,50,10,83,404,477,1000,30259
2,1000,100,50,10,84,375,497,1000,28742
5,1000,100,50,10,83,370,514,1000,26804
4,1000,100,50,10,94,366,520,1000,30416
3,1000,100,50,10,89,387,497,1000,30566
1,1000,100,50,10,84,407,477,1000,30663
2,1000,100,50,10,85,380,497,1000,29117
5,1000,100,50,10,84,379,514,1000,27174
4,1000,100,50,10,95,362,520,1000,30782
3,1000,100,50,10,90,395,497,1000,30953
4,1000,100,50,10,96,368,520,1000,31144
1,1000,100,50,10,85,392,477,1000,31070
2,1000,100,50,10,86,388,497,1000,29497
5,1000,100,50,10,85,376,514,1000,27553
3,1000,100,50,10,91,384,497,1000,31348
5,1000,100,50,10,86,375,514,1000,27929
4,1000,100,50,10,97,373,520,1000,31512
3,1000,100,50,10,92,390,497,1000,31732
2,1000,100,50,10,87,387,497,1000,29885
1,1000,100,50,10,86,381,477,1000,31462
3,1000,100,50,10,93,384,497,1000,32122
4,1000,100,50,10,98,366,520,1000,31885
5,1000,100,50,10,87,365,514,1000,28304
2,1000,100,50,10,88,386,497,1000,30272
1,1000,100,50,10,87,390,477,1000,31843
3,1000,100,50,10,94,395,497,1000,32506
4,1000,100,50,10,99,372,520,1000,32251
5,1000,100,50,10,88,362,514,1000,28669
3,1000,100,50,10,95,387,497,1000,32901
4,1000,100,50,10,100,375,520,1000,32623
5,1000,100,50,10,89,342,514,1000,29031
2,1000,100,50,10,89,381,497,1000,30658
1,1000,100,50,10,88,392,477,1000,32233
3,1000,100,50,10,96,393,497,1000,33288
4,1000,100,50,10,101,371,520,1000,32998
2,1000,100,50,10,90,385,497,1000,31039
5,1000,100,50,10,90,353,514,1000,29373
1,1000,100,50,10,89,396,477,1000,32625
3,1000,100,50,10,97,393,497,1000,33681
2,1000,100,50,10,91,379,497,1000,31424
4,1000,100,50,10,102,379,520,1000,33369
5,1000,100,50,10,91,363,514,1000,29726
1,1000,100,50,10,90,398,477,1000,33021
3,1000,100,50,10,98,389,497,1000,34074
2,1000,100,50,10,92,371,497,1000,31803
5,1000,100,50,10,92,347,514,1000,30089
4,1000,100,50,10,103,367,520,1000,33748
1,1000,100,50,10,91,386,477,1000,33419
3,1000,100,50,10,99,392,497,1000,34463
5,1000,100,50,10,93,351,514,1000,30436
2,1000,100,50,10,93,387,497,1000,32174
4,1000,100,50,10,104,366,520,1000,34115
1,1000,100,50,10,92,399,477,1000,33805
5,1000,100,50,10,94,363,514,1000,30787
3,1000,100,50,10,100,384,497,1000,34855
2,1000,100,50,10,94,387,497,1000,32561
4,1000,100,50,10,105,373,520,1000,34481
1,1000,100,50,10,93,405,477,1000,34204
5,1000,100,50,10,95,353,514,1000,31150
3,1000,100,50,10,101,376,497,1000,35239
2,1000,100,50,10,95,395,497,1000,32948
4,1000,100,50,10,106,374,520,1000,34854
1,1000,100,50,10,94,415,477,1000,34609
5,1000,100,50,10,96,358,514,1000,31503
3,1000,100,50,10,102,376,497,1000,35615
2,1000,100,50,10,96,395,497,1000,33343
4,1000,100,50,10,107,382,520,1000,35228
1,1000,100,50,10,95,417,477,1000,35024
5,1000,100,50,10,97,365,514,1000,31861
3,1000,100,50,10,103,367,497,1000,35991
2,1000,100,50,10,97,382,497,1000,33738
4,1000,100,50,10,108,370,520,1000,35610
1,1000,100,50,10,96,416,477,1000,35441
5,1000,100,50,10,98,373,514,1000,32226
3,1000,100,50,10,104,376,497,1000,36358
2,1000,100,50,10,98,374,497,1000,34120
4,1000,100,50,10,109,366,520,1000,35980
1,1000,100,50,10,97,409,477,1000,35857
3,1000,100,50,10,105,377,497,1000,36734
5,1000,100,50,10,99,374,514,1000,32599
4,1000,100,50,10,110,359,520,1000,36346
2,1000,100,50,10,99,376,497,1000,34494
1,1000,100,50,10,98,400,477,1000,36266
