"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"scenario 1"
"04/22/2019 11:37:55:929 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles with [immune? = true]","count turtles","sum [sicktime] of turtles"
"23","1000","100","50","10","132","373","501","1000","46607"
"26","1000","100","50","10","111","368","506","1000","38705"
"22","1000","100","50","10","128","369","516","1000","43786"
"29","1000","100","50","10","5","112","476","1000","346"
"27","1000","100","50","10","110","358","509","1000","37477"
"25","1000","100","50","10","111","386","495","1000","38972"
"26","1000","100","50","10","112","353","506","1000","39073"
"24","1000","100","50","10","127","356","517","1000","42343"
"23","1000","100","50","10","133","380","501","1000","46980"
"28","1000","100","50","10","15","259","527","1000","2027"
"22","1000","100","50","10","129","357","516","1000","44155"
"27","1000","100","50","10","111","365","509","1000","37835"
"25","1000","100","50","10","112","379","495","1000","39358"
"26","1000","100","50","10","113","358","506","1000","39426"
"29","1000","100","50","10","6","127","476","1000","458"
"24","1000","100","50","10","128","357","517","1000","42699"
"23","1000","100","50","10","134","376","501","1000","47360"
"27","1000","100","50","10","112","359","509","1000","38200"
"25","1000","100","50","10","113","385","495","1000","39737"
"29","1000","100","50","10","7","152","476","1000","585"
"28","1000","100","50","10","16","267","527","1000","2286"
"24","1000","100","50","10","129","360","517","1000","43056"
"22","1000","100","50","10","130","374","516","1000","44512"
"26","1000","100","50","10","114","364","506","1000","39784"
"23","1000","100","50","10","135","372","501","1000","47736"
"27","1000","100","50","10","113","379","509","1000","38559"
"25","1000","100","50","10","114","384","495","1000","40122"
"29","1000","100","50","10","8","161","476","1000","737"
"24","1000","100","50","10","130","353","517","1000","43416"
"28","1000","100","50","10","17","283","527","1000","2553"
"22","1000","100","50","10","131","366","516","1000","44886"
"26","1000","100","50","10","115","374","506","1000","40148"
"23","1000","100","50","10","136","389","501","1000","48108"
"27","1000","100","50","10","114","366","509","1000","38938"
"25","1000","100","50","10","115","388","495","1000","40506"
"29","1000","100","50","10","9","189","476","1000","898"
"28","1000","100","50","10","18","291","527","1000","2836"
"24","1000","100","50","10","131","359","517","1000","43769"
"22","1000","100","50","10","132","366","516","1000","45252"
"23","1000","100","50","10","137","398","501","1000","48497"
"26","1000","100","50","10","116","365","506","1000","40522"
"27","1000","100","50","10","115","363","509","1000","39304"
"25","1000","100","50","10","116","388","495","1000","40894"
"29","1000","100","50","10","10","213","476","1000","1087"
"24","1000","100","50","10","132","349","517","1000","44128"
"22","1000","100","50","10","133","360","516","1000","45618"
"26","1000","100","50","10","117","370","506","1000","40887"
"23","1000","100","50","10","138","385","501","1000","48895"
"27","1000","100","50","10","116","356","509","1000","39667"
"25","1000","100","50","10","117","372","495","1000","41282"
"29","1000","100","50","10","11","231","476","1000","1300"
"28","1000","100","50","10","19","298","527","1000","3127"
"26","1000","100","50","10","118","372","506","1000","41257"
"24","1000","100","50","10","133","354","517","1000","44477"
"23","1000","100","50","10","139","389","501","1000","49280"
"27","1000","100","50","10","117","359","509","1000","40023"
"25","1000","100","50","10","118","371","495","1000","41654"
"29","1000","100","50","10","12","258","476","1000","1531"
"28","1000","100","50","10","20","313","527","1000","3425"
"26","1000","100","50","10","119","380","506","1000","41629"
"22","1000","100","50","10","134","357","516","1000","45978"
"27","1000","100","50","10","118","364","509","1000","40382"
"23","1000","100","50","10","140","389","501","1000","49669"
"25","1000","100","50","10","119","364","495","1000","42025"
"29","1000","100","50","10","13","284","476","1000","1789"
"24","1000","100","50","10","134","355","517","1000","44831"
"28","1000","100","50","10","21","339","527","1000","3738"
"22","1000","100","50","10","135","355","516","1000","46335"
"26","1000","100","50","10","120","376","506","1000","42009"
"25","1000","100","50","10","120","372","495","1000","42389"
"27","1000","100","50","10","119","362","509","1000","40746"
"23","1000","100","50","10","141","380","501","1000","50058"
"29","1000","100","50","10","14","303","476","1000","2073"
"28","1000","100","50","10","22","335","527","1000","4077"
"26","1000","100","50","10","121","381","506","1000","42385"
"25","1000","100","50","10","121","372","495","1000","42761"
"24","1000","100","50","10","135","357","517","1000","45186"
"22","1000","100","50","10","136","354","516","1000","46690"
"27","1000","100","50","10","120","352","509","1000","41108"
"29","1000","100","50","10","15","321","476","1000","2376"
"26","1000","100","50","10","122","376","506","1000","42766"
"23","1000","100","50","10","142","379","501","1000","50438"
"28","1000","100","50","10","23","346","527","1000","4412"
"25","1000","100","50","10","122","371","495","1000","43133"
"27","1000","100","50","10","121","358","509","1000","41460"
"24","1000","100","50","10","136","369","517","1000","45543"
"22","1000","100","50","10","137","358","516","1000","47044"
"29","1000","100","50","10","16","348","476","1000","2697"
"26","1000","100","50","10","123","372","506","1000","43142"
"23","1000","100","50","10","143","373","501","1000","50817"
"25","1000","100","50","10","123","374","495","1000","43504"
"27","1000","100","50","10","122","365","509","1000","41818"
"28","1000","100","50","10","24","342","527","1000","4758"
"26","1000","100","50","10","124","377","506","1000","43514"
"24","1000","100","50","10","137","364","517","1000","45912"
"22","1000","100","50","10","138","354","516","1000","47402"
"25","1000","100","50","10","124","377","495","1000","43878"
"23","1000","100","50","10","144","372","501","1000","51190"
"29","1000","100","50","10","17","372","476","1000","3045"
"27","1000","100","50","10","123","354","509","1000","42183"
"26","1000","100","50","10","125","371","506","1000","43891"
"28","1000","100","50","10","25","334","527","1000","5100"
"24","1000","100","50","10","138","357","517","1000","46276"
"25","1000","100","50","10","125","375","495","1000","44255"
"23","1000","100","50","10","145","379","501","1000","51562"
"22","1000","100","50","10","139","358","516","1000","47756"
"27","1000","100","50","10","124","361","509","1000","42537"
"26","1000","100","50","10","126","363","506","1000","44262"
"28","1000","100","50","10","26","332","527","1000","5434"
"25","1000","100","50","10","126","372","495","1000","44630"
"24","1000","100","50","10","139","365","517","1000","46633"
"23","1000","100","50","10","146","374","501","1000","51941"
"22","1000","100","50","10","140","352","516","1000","48114"
"27","1000","100","50","10","125","371","509","1000","42898"
"28","1000","100","50","10","27","344","527","1000","5766"
"26","1000","100","50","10","127","365","506","1000","44625"
"25","1000","100","50","10","127","368","495","1000","45002"
"24","1000","100","50","10","140","352","517","1000","46998"
"22","1000","100","50","10","141","356","516","1000","48466"
"27","1000","100","50","10","126","372","509","1000","43269"
"23","1000","100","50","10","147","375","501","1000","52315"
"28","1000","100","50","10","28","349","527","1000","6110"
"26","1000","100","50","10","128","364","506","1000","44990"
"25","1000","100","50","10","128","359","495","1000","45370"
"22","1000","100","50","10","142","367","516","1000","48822"
"27","1000","100","50","10","127","378","509","1000","43641"
"24","1000","100","50","10","141","350","517","1000","47350"
"26","1000","100","50","10","129","366","506","1000","45354"
"28","1000","100","50","10","29","354","527","1000","6459"
"25","1000","100","50","10","129","360","495","1000","45729"
"22","1000","100","50","10","143","371","516","1000","49189"
"27","1000","100","50","10","128","379","509","1000","44019"
"24","1000","100","50","10","142","346","517","1000","47700"
"26","1000","100","50","10","130","380","506","1000","45720"
"28","1000","100","50","10","30","350","527","1000","6813"
"25","1000","100","50","10","130","370","495","1000","46089"
"22","1000","100","50","10","144","365","516","1000","49560"
"27","1000","100","50","10","129","363","509","1000","44398"
"23","1000","100","50","10","148","385","501","1000","52690"
"24","1000","100","50","10","143","340","517","1000","48046"
"28","1000","100","50","10","31","352","527","1000","7163"
"25","1000","100","50","10","131","380","495","1000","46459"
"29","1000","100","50","10","18","379","476","1000","3417"
"22","1000","100","50","10","145","360","516","1000","49925"
"26","1000","100","50","10","131","371","506","1000","46100"
"24","1000","100","50","10","144","346","517","1000","48386"
"28","1000","100","50","10","32","358","527","1000","7515"
"27","1000","100","50","10","130","366","509","1000","44761"
"25","1000","100","50","10","132","392","495","1000","46839"
"23","1000","100","50","10","149","389","501","1000","53075"
"22","1000","100","50","10","146","357","516","1000","50285"
"26","1000","100","50","10","132","358","506","1000","46471"
"29","1000","100","50","10","19","387","476","1000","3796"
"24","1000","100","50","10","145","345","517","1000","48732"
"25","1000","100","50","10","133","384","495","1000","47231"
"23","1000","100","50","10","150","379","501","1000","53464"
"26","1000","100","50","10","133","363","506","1000","46829"
"22","1000","100","50","10","147","358","516","1000","50642"
"27","1000","100","50","10","131","370","509","1000","45127"
"24","1000","100","50","10","146","354","517","1000","49077"
"29","1000","100","50","10","20","380","476","1000","4183"
"25","1000","100","50","10","134","382","495","1000","47615"
"26","1000","100","50","10","134","372","506","1000","47192"
"24","1000","100","50","10","147","365","517","1000","49431"
"29","1000","100","50","10","21","389","476","1000","4563"
"28","1000","100","50","10","33","362","527","1000","7873"
"30","1000","100","50","10","0","46","512","1000","0"
"25","1000","100","50","10","135","380","495","1000","47997"
"26","1000","100","50","10","135","378","506","1000","47564"
"24","1000","100","50","10","148","356","517","1000","49796"
"27","1000","100","50","10","132","360","509","1000","45497"
"30","1000","100","50","10","1","64","512","1000","46"
"28","1000","100","50","10","34","366","527","1000","8235"
"25","1000","100","50","10","136","394","495","1000","48377"
"29","1000","100","50","10","22","382","476","1000","4952"
"26","1000","100","50","10","136","374","506","1000","47942"
"22","1000","100","50","10","148","354","516","1000","51000"
"24","1000","100","50","10","149","369","517","1000","50152"
"30","1000","100","50","10","2","80","512","1000","110"
"27","1000","100","50","10","133","362","509","1000","45857"
"25","1000","100","50","10","137","394","495","1000","48771"
"29","1000","100","50","10","23","378","476","1000","5334"
"26","1000","100","50","10","137","379","506","1000","48316"
"28","1000","100","50","10","35","360","527","1000","8601"
"30","1000","100","50","10","3","97","512","1000","190"
"22","1000","100","50","10","149","353","516","1000","51354"
"27","1000","100","50","10","134","359","509","1000","46219"
"25","1000","100","50","10","138","386","495","1000","49165"
"30","1000","100","50","10","4","117","512","1000","287"
"26","1000","100","50","10","138","376","506","1000","48695"
"29","1000","100","50","10","24","383","476","1000","5712"
"28","1000","100","50","10","36","341","527","1000","8961"
"27","1000","100","50","10","135","356","509","1000","46578"
"24","1000","100","50","10","150","357","517","1000","50521"
"25","1000","100","50","10","139","394","495","1000","49551"
"22","1000","100","50","10","150","352","516","1000","51707"
"26","1000","100","50","10","139","381","506","1000","49071"
"29","1000","100","50","10","25","389","476","1000","6095"
"27","1000","100","50","10","136","373","509","1000","46934"
"25","1000","100","50","10","140","392","495","1000","49945"
"26","1000","100","50","10","140","375","506","1000","49452"
"28","1000","100","50","10","37","336","527","1000","9302"
"27","1000","100","50","10","137","373","509","1000","47307"
"25","1000","100","50","10","141","386","495","1000","50337"
"30","1000","100","50","10","5","140","512","1000","404"
"32","1000","100","50","10","0","46","498","1000","0"
"26","1000","100","50","10","141","372","506","1000","49827"
"29","1000","100","50","10","26","386","476","1000","6484"
"28","1000","100","50","10","38","345","527","1000","9638"
"25","1000","100","50","10","142","386","495","1000","50723"
"27","1000","100","50","10","138","375","509","1000","47680"
"32","1000","100","50","10","1","59","498","1000","46"
"30","1000","100","50","10","6","164","512","1000","544"
"25","1000","100","50","10","143","373","495","1000","51109"
"28","1000","100","50","10","39","351","527","1000","9983"
"29","1000","100","50","10","27","381","476","1000","6870"
"26","1000","100","50","10","142","375","506","1000","50199"
"27","1000","100","50","10","139","384","509","1000","48055"
"32","1000","100","50","10","2","71","498","1000","105"
"30","1000","100","50","10","7","179","512","1000","708"
"25","1000","100","50","10","144","376","495","1000","51482"
"28","1000","100","50","10","40","353","527","1000","10334"
"29","1000","100","50","10","28","396","476","1000","7251"
"32","1000","100","50","10","3","81","498","1000","176"
"26","1000","100","50","10","143","376","506","1000","50574"
"27","1000","100","50","10","140","375","509","1000","48439"
"30","1000","100","50","10","8","200","512","1000","887"
"25","1000","100","50","10","145","385","495","1000","51858"
"28","1000","100","50","10","41","349","527","1000","10687"
"32","1000","100","50","10","4","99","498","1000","257"
"29","1000","100","50","10","29","388","476","1000","7647"
"27","1000","100","50","10","141","372","509","1000","48814"
"30","1000","100","50","10","9","223","512","1000","1087"
"26","1000","100","50","10","144","375","506","1000","50950"
"25","1000","100","50","10","146","397","495","1000","52243"
"28","1000","100","50","10","42","352","527","1000","11036"
"31","1000","100","50","10","0","44","480","1000","0"
"32","1000","100","50","10","5","119","498","1000","356"
"29","1000","100","50","10","30","399","476","1000","8035"
"27","1000","100","50","10","142","384","509","1000","49186"
"30","1000","100","50","10","10","240","512","1000","1310"
"31","1000","100","50","10","1","58","480","1000","44"
"28","1000","100","50","10","43","357","527","1000","11388"
"25","1000","100","50","10","147","391","495","1000","52640"
"26","1000","100","50","10","145","369","506","1000","51325"
"32","1000","100","50","10","6","129","498","1000","475"
"30","1000","100","50","10","11","258","512","1000","1550"
"27","1000","100","50","10","143","373","509","1000","49570"
"31","1000","100","50","10","2","69","480","1000","102"
"28","1000","100","50","10","44","342","527","1000","11745"
"29","1000","100","50","10","31","401","476","1000","8434"
"32","1000","100","50","10","7","156","498","1000","604"
"25","1000","100","50","10","148","379","495","1000","53031"
"26","1000","100","50","10","146","377","506","1000","51694"
"30","1000","100","50","10","12","276","512","1000","1808"
"27","1000","100","50","10","144","381","509","1000","49943"
"31","1000","100","50","10","3","85","480","1000","171"
"28","1000","100","50","10","45","357","527","1000","12087"
"32","1000","100","50","10","8","175","498","1000","760"
"25","1000","100","50","10","149","374","495","1000","53410"
"29","1000","100","50","10","32","398","476","1000","8835"
"30","1000","100","50","10","13","295","512","1000","2084"
"31","1000","100","50","10","4","103","480","1000","256"
"26","1000","100","50","10","147","372","506","1000","52071"
"27","1000","100","50","10","145","378","509","1000","50324"
"32","1000","100","50","10","9","211","498","1000","935"
"28","1000","100","50","10","46","363","527","1000","12444"
"25","1000","100","50","10","150","372","495","1000","53784"
"30","1000","100","50","10","14","311","512","1000","2379"
"31","1000","100","50","10","5","107","480","1000","359"
"29","1000","100","50","10","33","412","476","1000","9233"
"32","1000","100","50","10","10","224","498","1000","1146"
"27","1000","100","50","10","146","370","509","1000","50702"
"26","1000","100","50","10","148","377","506","1000","52443"
"28","1000","100","50","10","47","377","527","1000","12807"
"30","1000","100","50","10","15","321","512","1000","2690"
"31","1000","100","50","10","6","130","480","1000","466"
"32","1000","100","50","10","11","241","498","1000","1370"
"33","1000","100","50","10","0","48","473","1000","0"
"29","1000","100","50","10","34","400","476","1000","9645"
"27","1000","100","50","10","147","370","509","1000","51072"
"30","1000","100","50","10","16","330","512","1000","3011"
"28","1000","100","50","10","48","365","527","1000","13184"
"26","1000","100","50","10","149","386","506","1000","52820"
"31","1000","100","50","10","7","160","480","1000","596"
"32","1000","100","50","10","12","259","498","1000","1611"
"33","1000","100","50","10","1","74","473","1000","48"
"27","1000","100","50","10","148","367","509","1000","51442"
"30","1000","100","50","10","17","349","512","1000","3341"
"28","1000","100","50","10","49","354","527","1000","13549"
"32","1000","100","50","10","13","264","498","1000","1870"
"31","1000","100","50","10","8","175","480","1000","756"
"29","1000","100","50","10","35","392","476","1000","10045"
"26","1000","100","50","10","150","378","506","1000","53206"
"33","1000","100","50","10","2","88","473","1000","122"
"27","1000","100","50","10","149","362","509","1000","51809"
"30","1000","100","50","10","18","356","512","1000","3690"
"31","1000","100","50","10","9","205","480","1000","931"
"32","1000","100","50","10","14","284","498","1000","2134"
"29","1000","100","50","10","36","403","476","1000","10437"
"33","1000","100","50","10","3","102","473","1000","210"
"34","1000","100","50","10","0","46","490","1000","0"
"28","1000","100","50","10","50","362","527","1000","13903"
"27","1000","100","50","10","150","368","509","1000","52171"
"30","1000","100","50","10","19","360","512","1000","4046"
"31","1000","100","50","10","10","235","480","1000","1136"
"33","1000","100","50","10","4","135","473","1000","312"
"32","1000","100","50","10","15","302","498","1000","2418"
"34","1000","100","50","10","1","61","490","1000","46"
"28","1000","100","50","10","51","360","527","1000","14265"
"30","1000","100","50","10","20","366","512","1000","4406"
"29","1000","100","50","10","37","399","476","1000","10840"
"34","1000","100","50","10","2","72","490","1000","107"
"33","1000","100","50","10","5","150","473","1000","447"
"35","1000","100","50","10","0","46","500","1000","0"
"31","1000","100","50","10","11","255","480","1000","1371"
"28","1000","100","50","10","52","361","527","1000","14625"
"32","1000","100","50","10","16","317","498","1000","2720"
"34","1000","100","50","10","3","84","490","1000","179"
"33","1000","100","50","10","6","171","473","1000","597"
"30","1000","100","50","10","21","361","512","1000","4772"
"35","1000","100","50","10","1","57","500","1000","46"
"29","1000","100","50","10","38","411","476","1000","11239"
"28","1000","100","50","10","53","366","527","1000","14986"
"34","1000","100","50","10","4","94","490","1000","263"
"31","1000","100","50","10","12","282","480","1000","1626"
"33","1000","100","50","10","7","188","473","1000","768"
"35","1000","100","50","10","2","68","500","1000","103"
"30","1000","100","50","10","22","361","512","1000","5133"
"32","1000","100","50","10","17","336","498","1000","3037"
"29","1000","100","50","10","39","416","476","1000","11650"
"28","1000","100","50","10","54","357","527","1000","15352"
"31","1000","100","50","10","13","282","480","1000","1908"
"33","1000","100","50","10","8","201","473","1000","956"
"34","1000","100","50","10","5","119","490","1000","357"
"30","1000","100","50","10","23","356","512","1000","5494"
"29","1000","100","50","10","40","410","476","1000","12066"
"32","1000","100","50","10","18","340","498","1000","3373"
"35","1000","100","50","10","3","73","500","1000","171"
"28","1000","100","50","10","55","359","527","1000","15709"
"33","1000","100","50","10","9","233","473","1000","1157"
"34","1000","100","50","10","6","142","490","1000","476"
"30","1000","100","50","10","24","344","512","1000","5850"
"29","1000","100","50","10","41","407","476","1000","12476"
"35","1000","100","50","10","4","91","500","1000","244"
"31","1000","100","50","10","14","295","480","1000","2190"
"32","1000","100","50","10","19","355","498","1000","3713"
"28","1000","100","50","10","56","358","527","1000","16068"
"33","1000","100","50","10","10","246","473","1000","1390"
"30","1000","100","50","10","25","349","512","1000","6194"
"31","1000","100","50","10","15","319","480","1000","2485"
"34","1000","100","50","10","7","167","490","1000","618"
"32","1000","100","50","10","20","362","498","1000","4068"
"29","1000","100","50","10","42","407","476","1000","12883"
"35","1000","100","50","10","5","106","500","1000","335"
"33","1000","100","50","10","11","264","473","1000","1636"
"28","1000","100","50","10","57","353","527","1000","16426"
"30","1000","100","50","10","26","346","512","1000","6543"
"35","1000","100","50","10","6","117","500","1000","441"
"31","1000","100","50","10","16","332","480","1000","2804"
"32","1000","100","50","10","21","376","498","1000","4430"
"29","1000","100","50","10","43","409","476","1000","13290"
"28","1000","100","50","10","58","348","527","1000","16779"
"33","1000","100","50","10","12","286","473","1000","1900"
"30","1000","100","50","10","27","349","512","1000","6889"
"34","1000","100","50","10","8","180","490","1000","785"
"31","1000","100","50","10","17","341","480","1000","3136"
"32","1000","100","50","10","22","374","498","1000","4806"
"35","1000","100","50","10","7","140","500","1000","558"
"28","1000","100","50","10","59","358","527","1000","17127"
"33","1000","100","50","10","13","308","473","1000","2186"
"29","1000","100","50","10","44","413","476","1000","13699"
"34","1000","100","50","10","9","208","490","1000","965"
"32","1000","100","50","10","23","377","498","1000","5180"
"31","1000","100","50","10","18","342","480","1000","3477"
"28","1000","100","50","10","60","346","527","1000","17485"
"30","1000","100","50","10","28","348","512","1000","7238"
"35","1000","100","50","10","8","158","500","1000","698"
"29","1000","100","50","10","45","418","476","1000","14112"
"34","1000","100","50","10","10","236","490","1000","1173"
"32","1000","100","50","10","24","379","498","1000","5557"
"31","1000","100","50","10","19","369","480","1000","3819"
"28","1000","100","50","10","61","354","527","1000","17831"
"35","1000","100","50","10","9","180","500","1000","856"
"30","1000","100","50","10","29","361","512","1000","7586"
"33","1000","100","50","10","14","336","473","1000","2494"
"34","1000","100","50","10","11","254","490","1000","1409"
"29","1000","100","50","10","46","410","476","1000","14530"
"32","1000","100","50","10","25","383","498","1000","5936"
"35","1000","100","50","10","10","200","500","1000","1036"
"31","1000","100","50","10","20","378","480","1000","4188"
"28","1000","100","50","10","62","351","527","1000","18185"
"30","1000","100","50","10","30","373","512","1000","7947"
"34","1000","100","50","10","12","281","490","1000","1663"
"29","1000","100","50","10","47","400","476","1000","14940"
"32","1000","100","50","10","26","378","498","1000","6319"
"35","1000","100","50","10","11","219","500","1000","1236"
"31","1000","100","50","10","21","378","480","1000","4566"
"28","1000","100","50","10","63","360","527","1000","18536"
"30","1000","100","50","10","31","352","512","1000","8320"
"33","1000","100","50","10","15","343","473","1000","2830"
"34","1000","100","50","10","13","299","490","1000","1944"
"35","1000","100","50","10","12","244","500","1000","1455"
"29","1000","100","50","10","48","405","476","1000","15340"
"32","1000","100","50","10","27","366","498","1000","6697"
"28","1000","100","50","10","64","354","527","1000","18896"
"31","1000","100","50","10","22","384","480","1000","4944"
"34","1000","100","50","10","14","321","490","1000","2243"
"33","1000","100","50","10","16","365","473","1000","3173"
"30","1000","100","50","10","32","370","512","1000","8672"
"35","1000","100","50","10","13","271","500","1000","1699"
"29","1000","100","50","10","49","412","476","1000","15745"
"32","1000","100","50","10","28","373","498","1000","7063"
"33","1000","100","50","10","17","379","473","1000","3538"
"34","1000","100","50","10","15","340","490","1000","2564"
"31","1000","100","50","10","23","384","480","1000","5328"
"30","1000","100","50","10","33","371","512","1000","9042"
"35","1000","100","50","10","14","288","500","1000","1970"
"28","1000","100","50","10","65","353","527","1000","19250"
"29","1000","100","50","10","50","408","476","1000","16157"
"30","1000","100","50","10","34","380","512","1000","9413"
"32","1000","100","50","10","29","382","498","1000","7436"
"31","1000","100","50","10","24","390","480","1000","5712"
"33","1000","100","50","10","18","379","473","1000","3917"
"34","1000","100","50","10","16","361","490","1000","2904"
"35","1000","100","50","10","15","308","500","1000","2258"
"28","1000","100","50","10","66","348","527","1000","19603"
"33","1000","100","50","10","19","394","473","1000","4296"
"30","1000","100","50","10","35","375","512","1000","9793"
"34","1000","100","50","10","17","365","490","1000","3265"
"32","1000","100","50","10","30","368","498","1000","7818"
"35","1000","100","50","10","16","316","500","1000","2566"
"29","1000","100","50","10","51","399","476","1000","16565"
"33","1000","100","50","10","20","394","473","1000","4690"
"31","1000","100","50","10","25","390","480","1000","6102"
"28","1000","100","50","10","67","353","527","1000","19951"
"30","1000","100","50","10","36","366","512","1000","10168"
"34","1000","100","50","10","18","371","490","1000","3630"
"32","1000","100","50","10","31","370","498","1000","8186"
"35","1000","100","50","10","17","326","500","1000","2882"
"29","1000","100","50","10","52","413","476","1000","16964"
"28","1000","100","50","10","68","350","527","1000","20304"
"33","1000","100","50","10","21","400","473","1000","5084"
"31","1000","100","50","10","26","398","480","1000","6492"
"30","1000","100","50","10","37","358","512","1000","10534"
"32","1000","100","50","10","32","374","498","1000","8556"
"35","1000","100","50","10","18","340","500","1000","3208"
"29","1000","100","50","10","53","409","476","1000","17377"
"28","1000","100","50","10","69","352","527","1000","20654"
"31","1000","100","50","10","27","385","480","1000","6890"
"34","1000","100","50","10","19","374","490","1000","4001"
"33","1000","100","50","10","22","392","473","1000","5484"
"30","1000","100","50","10","38","354","512","1000","10892"
"32","1000","100","50","10","33","374","498","1000","8930"
"35","1000","100","50","10","19","357","500","1000","3548"
"28","1000","100","50","10","70","360","527","1000","21006"
"29","1000","100","50","10","54","419","476","1000","17786"
"31","1000","100","50","10","28","382","480","1000","7275"
"30","1000","100","50","10","39","358","512","1000","11246"
"33","1000","100","50","10","23","395","473","1000","5876"
"32","1000","100","50","10","34","380","498","1000","9304"
"35","1000","100","50","10","20","370","500","1000","3905"
"28","1000","100","50","10","71","360","527","1000","21366"
"29","1000","100","50","10","55","420","476","1000","18205"
"31","1000","100","50","10","29","376","480","1000","7657"
"34","1000","100","50","10","20","380","490","1000","4375"
"30","1000","100","50","10","40","370","512","1000","11604"
"32","1000","100","50","10","35","369","498","1000","9684"
"28","1000","100","50","10","72","348","527","1000","21726"
"35","1000","100","50","10","21","355","500","1000","4275"
"33","1000","100","50","10","24","395","473","1000","6271"
"29","1000","100","50","10","56","407","476","1000","18625"
"34","1000","100","50","10","21","372","490","1000","4755"
"31","1000","100","50","10","30","368","480","1000","8033"
"30","1000","100","50","10","41","365","512","1000","11974"
"32","1000","100","50","10","36","372","498","1000","10053"
"33","1000","100","50","10","25","396","473","1000","6666"
"35","1000","100","50","10","22","364","500","1000","4630"
"28","1000","100","50","10","73","348","527","1000","22074"
"34","1000","100","50","10","22","366","490","1000","5127"
"29","1000","100","50","10","57","401","476","1000","19032"
"31","1000","100","50","10","31","378","480","1000","8401"
"30","1000","100","50","10","42","364","512","1000","12339"
"32","1000","100","50","10","37","372","498","1000","10425"
"33","1000","100","50","10","26","405","473","1000","7062"
"35","1000","100","50","10","23","356","500","1000","4994"
"28","1000","100","50","10","74","346","527","1000","22422"
"34","1000","100","50","10","23","368","490","1000","5493"
"30","1000","100","50","10","43","371","512","1000","12703"
"29","1000","100","50","10","58","396","476","1000","19433"
"32","1000","100","50","10","38","374","498","1000","10797"
"33","1000","100","50","10","27","404","473","1000","7467"
"35","1000","100","50","10","24","357","500","1000","5350"
"28","1000","100","50","10","75","352","527","1000","22768"
"34","1000","100","50","10","24","365","490","1000","5861"
"30","1000","100","50","10","44","373","512","1000","13074"
"32","1000","100","50","10","39","385","498","1000","11171"
"31","1000","100","50","10","32","378","480","1000","8779"
"29","1000","100","50","10","59","389","476","1000","19829"
"33","1000","100","50","10","28","401","473","1000","7871"
"35","1000","100","50","10","25","364","500","1000","5707"
"28","1000","100","50","10","76","348","527","1000","23120"
"34","1000","100","50","10","25","367","490","1000","6226"
"30","1000","100","50","10","45","379","512","1000","13447"
"33","1000","100","50","10","29","411","473","1000","8272"
"29","1000","100","50","10","60","389","476","1000","20218"
"35","1000","100","50","10","26","377","500","1000","6071"
"32","1000","100","50","10","40","374","498","1000","11556"
"34","1000","100","50","10","26","373","490","1000","6593"
"28","1000","100","50","10","77","347","527","1000","23468"
"30","1000","100","50","10","46","374","512","1000","13826"
"33","1000","100","50","10","30","413","473","1000","8683"
"35","1000","100","50","10","27","380","500","1000","6448"
"34","1000","100","50","10","27","372","490","1000","6966"
"32","1000","100","50","10","41","379","498","1000","11930"
"29","1000","100","50","10","61","386","476","1000","20607"
"28","1000","100","50","10","78","370","527","1000","23815"
"33","1000","100","50","10","31","413","473","1000","9096"
"35","1000","100","50","10","28","380","500","1000","6828"
"30","1000","100","50","10","47","362","512","1000","14200"
"34","1000","100","50","10","28","384","490","1000","7338"
"28","1000","100","50","10","79","364","527","1000","24185"
"32","1000","100","50","10","42","380","498","1000","12309"
"29","1000","100","50","10","62","388","476","1000","20993"
"33","1000","100","50","10","32","419","473","1000","9509"
"30","1000","100","50","10","48","365","512","1000","14562"
"35","1000","100","50","10","29","379","500","1000","7208"
"28","1000","100","50","10","80","356","527","1000","24549"
"32","1000","100","50","10","43","392","498","1000","12689"
"29","1000","100","50","10","63","387","476","1000","21381"
"34","1000","100","50","10","29","376","490","1000","7722"
"33","1000","100","50","10","33","414","473","1000","9928"
"30","1000","100","50","10","49","351","512","1000","14927"
"35","1000","100","50","10","30","367","500","1000","7587"
"28","1000","100","50","10","81","350","527","1000","24905"
"32","1000","100","50","10","44","396","498","1000","13081"
"29","1000","100","50","10","64","393","476","1000","21768"
"33","1000","100","50","10","34","424","473","1000","10342"
"34","1000","100","50","10","30","368","490","1000","8098"
"30","1000","100","50","10","50","353","512","1000","15278"
"35","1000","100","50","10","31","361","500","1000","7954"
"28","1000","100","50","10","82","334","527","1000","25255"
"32","1000","100","50","10","45","400","498","1000","13477"
"31","1000","100","50","10","33","392","480","1000","9157"
"33","1000","100","50","10","35","424","473","1000","10766"
"34","1000","100","50","10","31","378","490","1000","8466"
"30","1000","100","50","10","51","360","512","1000","15631"
"35","1000","100","50","10","32","359","500","1000","8315"
"29","1000","100","50","10","65","386","476","1000","22161"
"28","1000","100","50","10","83","341","527","1000","25589"
"32","1000","100","50","10","46","386","498","1000","13877"
"33","1000","100","50","10","36","422","473","1000","11190"
"34","1000","100","50","10","32","382","490","1000","8844"
"31","1000","100","50","10","34","404","480","1000","9549"
"30","1000","100","50","10","52","356","512","1000","15991"
