[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles,sum [sicktime] of turtles
93,400,1,50,50,16,0,400,0
94,400,1,50,50,1,1,400,1
88,300,51,50,50,55,0,300,49
95,400,1,50,50,2,2,400,2
92,400,1,50,50,27,0,400,0
89,300,51,50,50,51,0,300,57
90,300,51,50,50,45,0,300,51
91,400,1,50,50,25,0,400,0
93,400,1,50,50,17,0,400,0
94,400,1,50,50,2,1,400,2
88,300,51,50,50,56,0,300,49
89,300,51,50,50,52,0,300,57
95,400,1,50,50,3,1,400,4
91,400,1,50,50,26,0,400,0
93,400,1,50,50,18,0,400,0
90,300,51,50,50,46,0,300,51
92,400,1,50,50,28,0,400,0
88,300,51,50,50,57,0,300,49
89,300,51,50,50,53,0,300,57
94,400,1,50,50,3,1,400,3
91,400,1,50,50,27,0,400,0
95,400,1,50,50,4,2,400,5
90,300,51,50,50,47,0,300,51
89,300,51,50,50,54,0,300,57
92,400,1,50,50,29,0,400,0
88,300,51,50,50,58,0,300,49
94,400,1,50,50,4,1,400,4
93,400,1,50,50,19,0,400,0
91,400,1,50,50,28,0,400,0
95,400,1,50,50,5,2,400,7
93,400,1,50,50,20,0,400,0
94,400,1,50,50,5,1,400,5
88,300,51,50,50,59,0,300,49
89,300,51,50,50,55,0,300,57
92,400,1,50,50,30,0,400,0
95,400,1,50,50,6,2,400,9
91,400,1,50,50,29,0,400,0
89,300,51,50,50,56,0,300,57
95,400,1,50,50,7,1,400,11
93,400,1,50,50,21,0,400,0
94,400,1,50,50,6,0,400,6
91,400,1,50,50,30,0,400,0
90,300,51,50,50,48,0,300,51
88,300,51,50,50,60,0,300,49
89,300,51,50,50,57,0,300,57
92,400,1,50,50,31,0,400,0
95,400,1,50,50,8,1,400,12
93,400,1,50,50,22,0,400,0
94,400,1,50,50,7,0,400,6
91,400,1,50,50,31,0,400,0
95,400,1,50,50,9,0,400,13
94,400,1,50,50,8,0,400,6
90,300,51,50,50,49,0,300,51
89,300,51,50,50,58,0,300,57
93,400,1,50,50,23,0,400,0
91,400,1,50,50,32,0,400,0
95,400,1,50,50,10,0,400,13
96,400,11,50,50,0,3,400,0
94,400,1,50,50,9,0,400,6
92,400,1,50,50,32,0,400,0
90,300,51,50,50,50,0,300,51
93,400,1,50,50,24,0,400,0
91,400,1,50,50,33,0,400,0
95,400,1,50,50,11,0,400,13
94,400,1,50,50,10,0,400,6
89,300,51,50,50,59,0,300,57
96,400,11,50,50,1,4,400,3
92,400,1,50,50,33,0,400,0
93,400,1,50,50,25,0,400,0
91,400,1,50,50,34,0,400,0
94,400,1,50,50,11,0,400,6
95,400,1,50,50,12,0,400,13
90,300,51,50,50,51,0,300,51
89,300,51,50,50,60,0,300,57
96,400,11,50,50,2,3,400,7
93,400,1,50,50,26,0,400,0
91,400,1,50,50,35,0,400,0
94,400,1,50,50,12,0,400,6
92,400,1,50,50,34,0,400,0
90,300,51,50,50,52,0,300,51
96,400,11,50,50,3,0,400,10
93,400,1,50,50,27,0,400,0
95,400,1,50,50,13,0,400,13
91,400,1,50,50,36,0,400,0
94,400,1,50,50,13,0,400,6
93,400,1,50,50,28,0,400,0
92,400,1,50,50,35,0,400,0
90,300,51,50,50,53,0,300,51
97,400,11,50,50,0,6,400,0
95,400,1,50,50,14,0,400,13
91,400,1,50,50,37,0,400,0
94,400,1,50,50,14,0,400,6
96,400,11,50,50,4,0,400,10
90,300,51,50,50,54,0,300,51
95,400,1,50,50,15,0,400,13
93,400,1,50,50,29,0,400,0
92,400,1,50,50,36,0,400,0
94,400,1,50,50,15,0,400,6
91,400,1,50,50,38,0,400,0
95,400,1,50,50,16,0,400,13
93,400,1,50,50,30,0,400,0
96,400,11,50,50,5,0,400,10
97,400,11,50,50,1,5,400,6
90,300,51,50,50,55,0,300,51
94,400,1,50,50,16,0,400,6
91,400,1,50,50,39,0,400,0
95,400,1,50,50,17,0,400,13
93,400,1,50,50,31,0,400,0
94,400,1,50,50,17,0,400,6
91,400,1,50,50,40,0,400,0
95,400,1,50,50,18,0,400,13
93,400,1,50,50,32,0,400,0
92,400,1,50,50,37,0,400,0
96,400,11,50,50,6,0,400,10
97,400,11,50,50,2,1,400,11
90,300,51,50,50,56,0,300,51
94,400,1,50,50,18,0,400,6
91,400,1,50,50,41,0,400,0
95,400,1,50,50,19,0,400,13
93,400,1,50,50,33,0,400,0
94,400,1,50,50,19,0,400,6
91,400,1,50,50,42,0,400,0
90,300,51,50,50,57,0,300,51
92,400,1,50,50,38,0,400,0
97,400,11,50,50,3,1,400,12
96,400,11,50,50,7,0,400,10
94,400,1,50,50,20,0,400,6
95,400,1,50,50,20,0,400,13
93,400,1,50,50,34,0,400,0
94,400,1,50,50,21,0,400,6
91,400,1,50,50,43,0,400,0
90,300,51,50,50,58,0,300,51
92,400,1,50,50,39,0,400,0
95,400,1,50,50,21,0,400,13
93,400,1,50,50,35,0,400,0
94,400,1,50,50,22,0,400,6
97,400,11,50,50,4,1,400,13
91,400,1,50,50,44,0,400,0
95,400,1,50,50,22,0,400,13
94,400,1,50,50,23,0,400,6
93,400,1,50,50,36,0,400,0
96,400,11,50,50,8,0,400,10
90,300,51,50,50,59,0,300,51
97,400,11,50,50,5,0,400,14
95,400,1,50,50,23,0,400,13
91,400,1,50,50,45,0,400,0
94,400,1,50,50,24,0,400,6
92,400,1,50,50,40,0,400,0
93,400,1,50,50,37,0,400,0
95,400,1,50,50,24,0,400,13
91,400,1,50,50,46,0,400,0
94,400,1,50,50,25,0,400,6
90,300,51,50,50,60,0,300,51
96,400,11,50,50,9,0,400,10
97,400,11,50,50,6,0,400,14
95,400,1,50,50,25,0,400,13
93,400,1,50,50,38,0,400,0
94,400,1,50,50,26,0,400,6
91,400,1,50,50,47,0,400,0
92,400,1,50,50,41,0,400,0
96,400,11,50,50,10,0,400,10
97,400,11,50,50,7,0,400,14
93,400,1,50,50,39,0,400,0
95,400,1,50,50,26,0,400,13
94,400,1,50,50,27,0,400,6
91,400,1,50,50,48,0,400,0
93,400,1,50,50,40,0,400,0
94,400,1,50,50,28,0,400,6
95,400,1,50,50,27,0,400,13
92,400,1,50,50,42,0,400,0
98,400,11,50,50,0,5,400,0
96,400,11,50,50,11,0,400,10
97,400,11,50,50,8,0,400,14
91,400,1,50,50,49,0,400,0
93,400,1,50,50,41,0,400,0
94,400,1,50,50,29,0,400,6
91,400,1,50,50,50,0,400,0
95,400,1,50,50,28,0,400,13
93,400,1,50,50,42,0,400,0
94,400,1,50,50,30,0,400,6
95,400,1,50,50,29,0,400,13
93,400,1,50,50,43,0,400,0
91,400,1,50,50,51,0,400,0
92,400,1,50,50,43,0,400,0
98,400,11,50,50,1,5,400,5
96,400,11,50,50,12,0,400,10
94,400,1,50,50,31,0,400,6
95,400,1,50,50,30,0,400,13
93,400,1,50,50,44,0,400,0
97,400,11,50,50,9,0,400,14
92,400,1,50,50,44,0,400,0
94,400,1,50,50,32,0,400,6
98,400,11,50,50,2,4,400,10
91,400,1,50,50,52,0,400,0
95,400,1,50,50,31,0,400,13
93,400,1,50,50,45,0,400,0
94,400,1,50,50,33,0,400,6
91,400,1,50,50,53,0,400,0
96,400,11,50,50,13,0,400,10
97,400,11,50,50,10,0,400,14
92,400,1,50,50,45,0,400,0
95,400,1,50,50,32,0,400,13
93,400,1,50,50,46,0,400,0
94,400,1,50,50,34,0,400,6
91,400,1,50,50,54,0,400,0
95,400,1,50,50,33,0,400,13
93,400,1,50,50,47,0,400,0
94,400,1,50,50,35,0,400,6
98,400,11,50,50,3,2,400,14
97,400,11,50,50,11,0,400,14
92,400,1,50,50,46,0,400,0
91,400,1,50,50,55,0,400,0
95,400,1,50,50,34,0,400,13
93,400,1,50,50,48,0,400,0
94,400,1,50,50,36,0,400,6
98,400,11,50,50,4,1,400,16
96,400,11,50,50,14,0,400,10
97,400,11,50,50,12,0,400,14
95,400,1,50,50,35,0,400,13
91,400,1,50,50,56,0,400,0
94,400,1,50,50,37,0,400,6
93,400,1,50,50,49,0,400,0
95,400,1,50,50,36,0,400,13
96,400,11,50,50,15,0,400,10
92,400,1,50,50,47,0,400,0
98,400,11,50,50,5,1,400,17
91,400,1,50,50,57,0,400,0
93,400,1,50,50,50,0,400,0
94,400,1,50,50,38,0,400,6
97,400,11,50,50,13,0,400,14
96,400,11,50,50,16,0,400,10
92,400,1,50,50,48,0,400,0
95,400,1,50,50,37,0,400,13
93,400,1,50,50,51,0,400,0
94,400,1,50,50,39,0,400,6
91,400,1,50,50,58,0,400,0
98,400,11,50,50,6,1,400,18
97,400,11,50,50,14,0,400,14
96,400,11,50,50,17,0,400,10
95,400,1,50,50,38,0,400,13
93,400,1,50,50,52,0,400,0
94,400,1,50,50,40,0,400,6
98,400,11,50,50,7,1,400,19
92,400,1,50,50,49,0,400,0
96,400,11,50,50,18,0,400,10
97,400,11,50,50,15,0,400,14
91,400,1,50,50,59,0,400,0
95,400,1,50,50,39,0,400,13
94,400,1,50,50,41,0,400,6
93,400,1,50,50,53,0,400,0
98,400,11,50,50,8,1,400,20
92,400,1,50,50,50,0,400,0
91,400,1,50,50,60,0,400,0
95,400,1,50,50,40,0,400,13
96,400,11,50,50,19,0,400,10
97,400,11,50,50,16,0,400,14
94,400,1,50,50,42,0,400,6
93,400,1,50,50,54,0,400,0
92,400,1,50,50,51,0,400,0
98,400,11,50,50,9,1,400,21
96,400,11,50,50,20,0,400,10
94,400,1,50,50,43,0,400,6
93,400,1,50,50,55,0,400,0
95,400,1,50,50,41,0,400,13
97,400,11,50,50,17,0,400,14
92,400,1,50,50,52,0,400,0
94,400,1,50,50,44,0,400,6
93,400,1,50,50,56,0,400,0
99,400,11,50,50,0,5,400,0
98,400,11,50,50,10,1,400,22
96,400,11,50,50,21,0,400,10
95,400,1,50,50,42,0,400,13
93,400,1,50,50,57,0,400,0
94,400,1,50,50,45,0,400,6
92,400,1,50,50,53,0,400,0
99,400,11,50,50,1,4,400,5
95,400,1,50,50,43,0,400,13
94,400,1,50,50,46,0,400,6
93,400,1,50,50,58,0,400,0
97,400,11,50,50,18,0,400,14
98,400,11,50,50,11,2,400,23
96,400,11,50,50,22,0,400,10
92,400,1,50,50,54,0,400,0
94,400,1,50,50,47,0,400,6
99,400,11,50,50,2,2,400,9
95,400,1,50,50,44,0,400,13
98,400,11,50,50,12,1,400,25
97,400,11,50,50,19,0,400,14
96,400,11,50,50,23,0,400,10
93,400,1,50,50,59,0,400,0
99,400,11,50,50,3,1,400,11
94,400,1,50,50,48,0,400,6
97,400,11,50,50,20,0,400,14
92,400,1,50,50,55,0,400,0
98,400,11,50,50,13,1,400,26
95,400,1,50,50,45,0,400,13
96,400,11,50,50,24,0,400,10
93,400,1,50,50,60,0,400,0
99,400,11,50,50,4,0,400,12
97,400,11,50,50,21,0,400,14
98,400,11,50,50,14,1,400,27
92,400,1,50,50,56,0,400,0
94,400,1,50,50,49,0,400,6
95,400,1,50,50,46,0,400,13
96,400,11,50,50,25,0,400,10
98,400,11,50,50,15,1,400,28
92,400,1,50,50,57,0,400,0
94,400,1,50,50,50,0,400,6
100,400,11,50,50,0,4,400,0
99,400,11,50,50,5,0,400,12
97,400,11,50,50,22,0,400,14
95,400,1,50,50,47,0,400,13
92,400,1,50,50,58,0,400,0
96,400,11,50,50,26,0,400,10
98,400,11,50,50,16,1,400,29
94,400,1,50,50,51,0,400,6
97,400,11,50,50,23,0,400,14
92,400,1,50,50,59,0,400,0
99,400,11,50,50,6,0,400,12
100,400,11,50,50,1,3,400,4
94,400,1,50,50,52,0,400,6
95,400,1,50,50,48,0,400,13
96,400,11,50,50,27,0,400,10
98,400,11,50,50,17,1,400,30
92,400,1,50,50,60,0,400,0
97,400,11,50,50,24,0,400,14
99,400,11,50,50,7,0,400,12
100,400,11,50,50,2,1,400,7
95,400,1,50,50,49,0,400,13
99,400,11,50,50,8,0,400,12
94,400,1,50,50,53,0,400,6
100,400,11,50,50,3,1,400,8
95,400,1,50,50,50,0,400,13
99,400,11,50,50,9,0,400,12
94,400,1,50,50,54,0,400,6
96,400,11,50,50,28,0,400,10
98,400,11,50,50,18,1,400,31
97,400,11,50,50,25,0,400,14
95,400,1,50,50,51,0,400,13
100,400,11,50,50,4,0,400,9
99,400,11,50,50,10,0,400,12
94,400,1,50,50,55,0,400,6
95,400,1,50,50,52,0,400,13
100,400,11,50,50,5,0,400,9
101,400,21,50,50,0,9,400,0
99,400,11,50,50,11,0,400,12
94,400,1,50,50,56,0,400,6
98,400,11,50,50,19,0,400,32
96,400,11,50,50,29,0,400,10
97,400,11,50,50,26,0,400,14
100,400,11,50,50,6,0,400,9
95,400,1,50,50,53,0,400,13
99,400,11,50,50,12,0,400,12
94,400,1,50,50,57,0,400,6
101,400,21,50,50,1,4,400,9
98,400,11,50,50,20,0,400,32
100,400,11,50,50,7,0,400,9
96,400,11,50,50,30,0,400,10
95,400,1,50,50,54,0,400,13
97,400,11,50,50,27,0,400,14
94,400,1,50,50,58,0,400,6
99,400,11,50,50,13,0,400,12
101,400,21,50,50,2,2,400,13
98,400,11,50,50,21,0,400,32
96,400,11,50,50,31,0,400,10
97,400,11,50,50,28,0,400,14
98,400,11,50,50,22,0,400,32
96,400,11,50,50,32,0,400,10
100,400,11,50,50,8,0,400,9
95,400,1,50,50,55,0,400,13
101,400,21,50,50,3,1,400,15
97,400,11,50,50,29,0,400,14
94,400,1,50,50,59,0,400,6
99,400,11,50,50,14,0,400,12
98,400,11,50,50,23,0,400,32
101,400,21,50,50,4,1,400,16
96,400,11,50,50,33,0,400,10
100,400,11,50,50,9,0,400,9
95,400,1,50,50,56,0,400,13
97,400,11,50,50,30,0,400,14
94,400,1,50,50,60,0,400,6
99,400,11,50,50,15,0,400,12
101,400,21,50,50,5,0,400,17
96,400,11,50,50,34,0,400,10
100,400,11,50,50,10,0,400,9
95,400,1,50,50,57,0,400,13
98,400,11,50,50,24,0,400,32
97,400,11,50,50,31,0,400,14
99,400,11,50,50,16,0,400,12
100,400,11,50,50,11,0,400,9
95,400,1,50,50,58,0,400,13
96,400,11,50,50,35,0,400,10
101,400,21,50,50,6,0,400,17
95,400,1,50,50,59,0,400,13
99,400,11,50,50,17,0,400,12
102,400,21,50,50,0,8,400,0
98,400,11,50,50,25,0,400,32
99,400,11,50,50,18,0,400,12
101,400,21,50,50,7,0,400,17
95,400,1,50,50,60,0,400,13
100,400,11,50,50,12,0,400,9
96,400,11,50,50,36,0,400,10
97,400,11,50,50,32,0,400,14
102,400,21,50,50,1,6,400,8
101,400,21,50,50,8,0,400,17
98,400,11,50,50,26,0,400,32
100,400,11,50,50,13,0,400,9
99,400,11,50,50,19,0,400,12
96,400,11,50,50,37,0,400,10
100,400,11,50,50,14,0,400,9
97,400,11,50,50,33,0,400,14
102,400,21,50,50,2,3,400,14
103,400,21,50,50,0,7,400,0
101,400,21,50,50,9,0,400,17
98,400,11,50,50,27,0,400,32
99,400,11,50,50,20,0,400,12
100,400,11,50,50,15,0,400,9
96,400,11,50,50,38,0,400,10
97,400,11,50,50,34,0,400,14
103,400,21,50,50,1,10,400,7
102,400,21,50,50,3,1,400,17
99,400,11,50,50,21,0,400,12
101,400,21,50,50,10,0,400,17
100,400,11,50,50,16,0,400,9
97,400,11,50,50,35,0,400,14
96,400,11,50,50,39,0,400,10
98,400,11,50,50,28,0,400,32
102,400,21,50,50,4,0,400,18
103,400,21,50,50,2,2,400,17
97,400,11,50,50,36,0,400,14
101,400,21,50,50,11,0,400,17
102,400,21,50,50,5,0,400,18
99,400,11,50,50,22,0,400,12
100,400,11,50,50,17,0,400,9
98,400,11,50,50,29,0,400,32
96,400,11,50,50,40,0,400,10
97,400,11,50,50,37,0,400,14
102,400,21,50,50,6,0,400,18
103,400,21,50,50,3,2,400,19
98,400,11,50,50,30,0,400,32
101,400,21,50,50,12,0,400,17
100,400,11,50,50,18,0,400,9
99,400,11,50,50,23,0,400,12
97,400,11,50,50,38,0,400,14
96,400,11,50,50,41,0,400,10
98,400,11,50,50,31,0,400,32
102,400,21,50,50,7,0,400,18
101,400,21,50,50,13,0,400,17
100,400,11,50,50,19,0,400,9
103,400,21,50,50,4,0,400,21
99,400,11,50,50,24,0,400,12
97,400,11,50,50,39,0,400,14
96,400,11,50,50,42,0,400,10
98,400,11,50,50,32,0,400,32
100,400,11,50,50,20,0,400,9
101,400,21,50,50,14,0,400,17
102,400,21,50,50,8,0,400,18
103,400,21,50,50,5,0,400,21
97,400,11,50,50,40,0,400,14
96,400,11,50,50,43,0,400,10
99,400,11,50,50,25,0,400,12
100,400,11,50,50,21,0,400,9
101,400,21,50,50,15,0,400,17
98,400,11,50,50,33,0,400,32
103,400,21,50,50,6,0,400,21
102,400,21,50,50,9,0,400,18
97,400,11,50,50,41,0,400,14
96,400,11,50,50,44,0,400,10
99,400,11,50,50,26,0,400,12
101,400,21,50,50,16,0,400,17
103,400,21,50,50,7,0,400,21
98,400,11,50,50,34,0,400,32
102,400,21,50,50,10,0,400,18
100,400,11,50,50,22,0,400,9
97,400,11,50,50,42,0,400,14
96,400,11,50,50,45,0,400,10
99,400,11,50,50,27,0,400,12
101,400,21,50,50,17,0,400,17
103,400,21,50,50,8,0,400,21
102,400,21,50,50,11,0,400,18
98,400,11,50,50,35,0,400,32
100,400,11,50,50,23,0,400,9
97,400,11,50,50,43,0,400,14
96,400,11,50,50,46,0,400,10
99,400,11,50,50,28,0,400,12
101,400,21,50,50,18,0,400,17
102,400,21,50,50,12,0,400,18
98,400,11,50,50,36,0,400,32
103,400,21,50,50,9,0,400,21
97,400,11,50,50,44,0,400,14
100,400,11,50,50,24,0,400,9
99,400,11,50,50,29,0,400,12
96,400,11,50,50,47,0,400,10
101,400,21,50,50,19,0,400,17
103,400,21,50,50,10,0,400,21
102,400,21,50,50,13,0,400,18
100,400,11,50,50,25,0,400,9
98,400,11,50,50,37,0,400,32
97,400,11,50,50,45,0,400,14
99,400,11,50,50,30,0,400,12
96,400,11,50,50,48,0,400,10
101,400,21,50,50,20,0,400,17
103,400,21,50,50,11,0,400,21
102,400,21,50,50,14,0,400,18
99,400,11,50,50,31,0,400,12
97,400,11,50,50,46,0,400,14
98,400,11,50,50,38,0,400,32
100,400,11,50,50,26,0,400,9
96,400,11,50,50,49,0,400,10
101,400,21,50,50,21,0,400,17
103,400,21,50,50,12,0,400,21
97,400,11,50,50,47,0,400,14
99,400,11,50,50,32,0,400,12
98,400,11,50,50,39,0,400,32
100,400,11,50,50,27,0,400,9
102,400,21,50,50,15,0,400,18
96,400,11,50,50,50,0,400,10
101,400,21,50,50,22,0,400,17
103,400,21,50,50,13,0,400,21
97,400,11,50,50,48,0,400,14
98,400,11,50,50,40,0,400,32
99,400,11,50,50,33,0,400,12
96,400,11,50,50,51,0,400,10
102,400,21,50,50,16,0,400,18
100,400,11,50,50,28,0,400,9
101,400,21,50,50,23,0,400,17
103,400,21,50,50,14,0,400,21
97,400,11,50,50,49,0,400,14
96,400,11,50,50,52,0,400,10
98,400,11,50,50,41,0,400,32
99,400,11,50,50,34,0,400,12
102,400,21,50,50,17,0,400,18
100,400,11,50,50,29,0,400,9
101,400,21,50,50,24,0,400,17
103,400,21,50,50,15,0,400,21
97,400,11,50,50,50,0,400,14
96,400,11,50,50,53,0,400,10
98,400,11,50,50,42,0,400,32
99,400,11,50,50,35,0,400,12
102,400,21,50,50,18,0,400,18
101,400,21,50,50,25,0,400,17
100,400,11,50,50,30,0,400,9
103,400,21,50,50,16,0,400,21
97,400,11,50,50,51,0,400,14
99,400,11,50,50,36,0,400,12
96,400,11,50,50,54,0,400,10
98,400,11,50,50,43,0,400,32
100,400,11,50,50,31,0,400,9
102,400,21,50,50,19,0,400,18
103,400,21,50,50,17,0,400,21
101,400,21,50,50,26,0,400,17
97,400,11,50,50,52,0,400,14
99,400,11,50,50,37,0,400,12
100,400,11,50,50,32,0,400,9
101,400,21,50,50,27,0,400,17
96,400,11,50,50,55,0,400,10
98,400,11,50,50,44,0,400,32
102,400,21,50,50,20,0,400,18
99,400,11,50,50,38,0,400,12
97,400,11,50,50,53,0,400,14
98,400,11,50,50,45,0,400,32
96,400,11,50,50,56,0,400,10
101,400,21,50,50,28,0,400,17
99,400,11,50,50,39,0,400,12
102,400,21,50,50,21,0,400,18
97,400,11,50,50,54,0,400,14
100,400,11,50,50,33,0,400,9
96,400,11,50,50,57,0,400,10
101,400,21,50,50,29,0,400,17
99,400,11,50,50,40,0,400,12
102,400,21,50,50,22,0,400,18
97,400,11,50,50,55,0,400,14
98,400,11,50,50,46,0,400,32
100,400,11,50,50,34,0,400,9
101,400,21,50,50,30,0,400,17
99,400,11,50,50,41,0,400,12
96,400,11,50,50,58,0,400,10
102,400,21,50,50,23,0,400,18
97,400,11,50,50,56,0,400,14
98,400,11,50,50,47,0,400,32
100,400,11,50,50,35,0,400,9
101,400,21,50,50,31,0,400,17
96,400,11,50,50,59,0,400,10
99,400,11,50,50,42,0,400,12
97,400,11,50,50,57,0,400,14
98,400,11,50,50,48,0,400,32
100,400,11,50,50,36,0,400,9
102,400,21,50,50,24,0,400,18
101,400,21,50,50,32,0,400,17
103,400,21,50,50,18,0,400,21
96,400,11,50,50,60,0,400,10
99,400,11,50,50,43,0,400,12
97,400,11,50,50,58,0,400,14
98,400,11,50,50,49,0,400,32
100,400,11,50,50,37,0,400,9
102,400,21,50,50,25,0,400,18
101,400,21,50,50,33,0,400,17
103,400,21,50,50,19,0,400,21
99,400,11,50,50,44,0,400,12
98,400,11,50,50,50,0,400,32
100,400,11,50,50,38,0,400,9
97,400,11,50,50,59,0,400,14
103,400,21,50,50,20,0,400,21
104,400,21,50,50,0,11,400,0
102,400,21,50,50,26,0,400,18
101,400,21,50,50,34,0,400,17
99,400,11,50,50,45,0,400,12
100,400,11,50,50,39,0,400,9
103,400,21,50,50,21,0,400,21
98,400,11,50,50,51,0,400,32
97,400,11,50,50,60,0,400,14
102,400,21,50,50,27,0,400,18
104,400,21,50,50,1,8,400,11
100,400,11,50,50,40,0,400,9
103,400,21,50,50,22,0,400,21
101,400,21,50,50,35,0,400,17
99,400,11,50,50,46,0,400,12
102,400,21,50,50,28,0,400,18
98,400,11,50,50,52,0,400,32
100,400,11,50,50,41,0,400,9
104,400,21,50,50,2,6,400,19
101,400,21,50,50,36,0,400,17
99,400,11,50,50,47,0,400,12
103,400,21,50,50,23,0,400,21
102,400,21,50,50,29,0,400,18
105,400,21,50,50,0,9,400,0
98,400,11,50,50,53,0,400,32
100,400,11,50,50,42,0,400,9
101,400,21,50,50,37,0,400,17
104,400,21,50,50,3,6,400,25
99,400,11,50,50,48,0,400,12
103,400,21,50,50,24,0,400,21
102,400,21,50,50,30,0,400,18
100,400,11,50,50,43,0,400,9
105,400,21,50,50,1,8,400,9
98,400,11,50,50,54,0,400,32
99,400,11,50,50,49,0,400,12
101,400,21,50,50,38,0,400,17
103,400,21,50,50,25,0,400,21
104,400,21,50,50,4,5,400,31
100,400,11,50,50,44,0,400,9
102,400,21,50,50,31,0,400,18
105,400,21,50,50,2,7,400,17
98,400,11,50,50,55,0,400,32
101,400,21,50,50,39,0,400,17
99,400,11,50,50,50,0,400,12
104,400,21,50,50,5,3,400,36
103,400,21,50,50,26,0,400,21
105,400,21,50,50,3,5,400,24
102,400,21,50,50,32,0,400,18
100,400,11,50,50,45,0,400,9
101,400,21,50,50,40,0,400,17
98,400,11,50,50,56,0,400,32
104,400,21,50,50,6,3,400,39
99,400,11,50,50,51,0,400,12
105,400,21,50,50,4,2,400,29
103,400,21,50,50,27,0,400,21
102,400,21,50,50,33,0,400,18
100,400,11,50,50,46,0,400,9
101,400,21,50,50,41,0,400,17
98,400,11,50,50,57,0,400,32
104,400,21,50,50,7,1,400,42
105,400,21,50,50,5,0,400,31
99,400,11,50,50,52,0,400,12
103,400,21,50,50,28,0,400,21
101,400,21,50,50,42,0,400,17
102,400,21,50,50,34,0,400,18
100,400,11,50,50,47,0,400,9
104,400,21,50,50,8,1,400,43
98,400,11,50,50,58,0,400,32
105,400,21,50,50,6,0,400,31
103,400,21,50,50,29,0,400,21
101,400,21,50,50,43,0,400,17
99,400,11,50,50,53,0,400,12
102,400,21,50,50,35,0,400,18
100,400,11,50,50,48,0,400,9
104,400,21,50,50,9,1,400,44
98,400,11,50,50,59,0,400,32
105,400,21,50,50,7,0,400,31
101,400,21,50,50,44,0,400,17
103,400,21,50,50,30,0,400,21
99,400,11,50,50,54,0,400,12
100,400,11,50,50,49,0,400,9
104,400,21,50,50,10,0,400,45
102,400,21,50,50,36,0,400,18
98,400,11,50,50,60,0,400,32
105,400,21,50,50,8,0,400,31
101,400,21,50,50,45,0,400,17
104,400,21,50,50,11,0,400,45
100,400,11,50,50,50,0,400,9
103,400,21,50,50,31,0,400,21
99,400,11,50,50,55,0,400,12
105,400,21,50,50,9,0,400,31
102,400,21,50,50,37,0,400,18
101,400,21,50,50,46,0,400,17
104,400,21,50,50,12,0,400,45
106,400,31,50,50,0,18,400,0
103,400,21,50,50,32,0,400,21
105,400,21,50,50,10,0,400,31
100,400,11,50,50,51,0,400,9
101,400,21,50,50,47,0,400,17
99,400,11,50,50,56,0,400,12
104,400,21,50,50,13,0,400,45
102,400,21,50,50,38,0,400,18
106,400,31,50,50,1,10,400,18
103,400,21,50,50,33,0,400,21
100,400,11,50,50,52,0,400,9
101,400,21,50,50,48,0,400,17
105,400,21,50,50,11,0,400,31
104,400,21,50,50,14,0,400,45
102,400,21,50,50,39,0,400,18
99,400,11,50,50,57,0,400,12
105,400,21,50,50,12,0,400,31
101,400,21,50,50,49,0,400,17
104,400,21,50,50,15,0,400,45
100,400,11,50,50,53,0,400,9
106,400,31,50,50,2,3,400,28
103,400,21,50,50,34,0,400,21
105,400,21,50,50,13,0,400,31
104,400,21,50,50,16,0,400,45
101,400,21,50,50,50,0,400,17
106,400,31,50,50,3,3,400,31
105,400,21,50,50,14,0,400,31
104,400,21,50,50,17,0,400,45
99,400,11,50,50,58,0,400,12
102,400,21,50,50,40,0,400,18
106,400,31,50,50,4,1,400,34
100,400,11,50,50,54,0,400,9
103,400,21,50,50,35,0,400,21
101,400,21,50,50,51,0,400,17
105,400,21,50,50,15,0,400,31
104,400,21,50,50,18,0,400,45
106,400,31,50,50,5,0,400,35
102,400,21,50,50,41,0,400,18
99,400,11,50,50,59,0,400,12
100,400,11,50,50,55,0,400,9
105,400,21,50,50,16,0,400,31
101,400,21,50,50,52,0,400,17
103,400,21,50,50,36,0,400,21
104,400,21,50,50,19,0,400,45
102,400,21,50,50,42,0,400,18
106,400,31,50,50,6,0,400,35
105,400,21,50,50,17,0,400,31
101,400,21,50,50,53,0,400,17
100,400,11,50,50,56,0,400,9
99,400,11,50,50,60,0,400,12
104,400,21,50,50,20,0,400,45
103,400,21,50,50,37,0,400,21
101,400,21,50,50,54,0,400,17
106,400,31,50,50,7,0,400,35
105,400,21,50,50,18,0,400,31
102,400,21,50,50,43,0,400,18
100,400,11,50,50,57,0,400,9
104,400,21,50,50,21,0,400,45
106,400,31,50,50,8,0,400,35
101,400,21,50,50,55,0,400,17
105,400,21,50,50,19,0,400,31
102,400,21,50,50,44,0,400,18
103,400,21,50,50,38,0,400,21
104,400,21,50,50,22,0,400,45
106,400,31,50,50,9,0,400,35
107,400,31,50,50,0,14,400,0
101,400,21,50,50,56,0,400,17
100,400,11,50,50,58,0,400,9
105,400,21,50,50,20,0,400,31
102,400,21,50,50,45,0,400,18
104,400,21,50,50,23,0,400,45
106,400,31,50,50,10,0,400,35
103,400,21,50,50,39,0,400,21
100,400,11,50,50,59,0,400,9
107,400,31,50,50,1,9,400,14
101,400,21,50,50,57,0,400,17
105,400,21,50,50,21,0,400,31
104,400,21,50,50,24,0,400,45
