"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"scenario 1"
"04/22/2019 11:20:28:822 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles with [immune? = true]","count turtles","sum [sicktime] of turtles"
"11","1000","100","50","10","38","366","516","1000","10459"
"13","1000","100","50","10","40","393","489","1000","11964"
"9","1000","100","50","10","75","398","488","1000","25804"
"10","1000","100","50","10","46","394","487","1000","15044"
"15","1000","100","50","10","34","387","499","1000","9222"
"14","1000","100","50","10","30","368","488","1000","8713"
"12","1000","100","50","10","37","400","485","1000","11018"
"15","1000","100","50","10","35","378","499","1000","9609"
"11","1000","100","50","10","39","367","516","1000","10825"
"13","1000","100","50","10","41","385","489","1000","12357"
"16","1000","100","50","10","19","396","481","1000","4452"
"9","1000","100","50","10","76","389","488","1000","26202"
"14","1000","100","50","10","31","369","488","1000","9081"
"12","1000","100","50","10","38","408","485","1000","11418"
"16","1000","100","50","10","20","402","481","1000","4848"
"15","1000","100","50","10","36","371","499","1000","9987"
"11","1000","100","50","10","40","374","516","1000","11192"
"13","1000","100","50","10","42","389","489","1000","12742"
"9","1000","100","50","10","77","381","488","1000","26591"
"14","1000","100","50","10","32","376","488","1000","9450"
"12","1000","100","50","10","39","406","485","1000","11826"
"16","1000","100","50","10","21","398","481","1000","5250"
"15","1000","100","50","10","37","371","499","1000","10358"
"13","1000","100","50","10","43","388","489","1000","13131"
"9","1000","100","50","10","78","378","488","1000","26972"
"11","1000","100","50","10","41","373","516","1000","11566"
"14","1000","100","50","10","33","383","488","1000","9826"
"10","1000","100","50","10","47","402","487","1000","15438"
"12","1000","100","50","10","40","399","485","1000","12232"
"13","1000","100","50","10","44","384","489","1000","13519"
"16","1000","100","50","10","22","401","481","1000","5648"
"9","1000","100","50","10","79","381","488","1000","27350"
"15","1000","100","50","10","38","372","499","1000","10729"
"11","1000","100","50","10","42","384","516","1000","11939"
"10","1000","100","50","10","48","402","487","1000","15840"
"14","1000","100","50","10","34","386","488","1000","10209"
"12","1000","100","50","10","41","396","485","1000","12631"
"13","1000","100","50","10","45","379","489","1000","13903"
"9","1000","100","50","10","80","384","488","1000","27731"
"15","1000","100","50","10","39","384","499","1000","11101"
"16","1000","100","50","10","23","412","481","1000","6049"
"10","1000","100","50","10","49","397","487","1000","16242"
"11","1000","100","50","10","43","386","516","1000","12323"
"12","1000","100","50","10","42","396","485","1000","13027"
"14","1000","100","50","10","35","389","488","1000","10595"
"13","1000","100","50","10","46","388","489","1000","14282"
"9","1000","100","50","10","81","384","488","1000","28115"
"15","1000","100","50","10","40","367","499","1000","11485"
"16","1000","100","50","10","24","418","481","1000","6461"
"10","1000","100","50","10","50","407","487","1000","16639"
"13","1000","100","50","10","47","397","489","1000","14670"
"9","1000","100","50","10","82","390","488","1000","28499"
"15","1000","100","50","10","41","377","499","1000","11852"
"12","1000","100","50","10","43","391","485","1000","13423"
"11","1000","100","50","10","44","385","516","1000","12709"
"14","1000","100","50","10","36","390","488","1000","10984"
"16","1000","100","50","10","25","409","481","1000","6879"
"13","1000","100","50","10","48","389","489","1000","15067"
"9","1000","100","50","10","83","384","488","1000","28889"
"12","1000","100","50","10","44","393","485","1000","13814"
"10","1000","100","50","10","51","415","487","1000","17046"
"15","1000","100","50","10","42","352","499","1000","12229"
"14","1000","100","50","10","37","387","488","1000","11374"
"16","1000","100","50","10","26","406","481","1000","7288"
"11","1000","100","50","10","45","379","516","1000","13094"
"13","1000","100","50","10","49","375","489","1000","15456"
"9","1000","100","50","10","84","385","488","1000","29273"
"12","1000","100","50","10","45","389","485","1000","14207"
"15","1000","100","50","10","43","360","499","1000","12581"
"10","1000","100","50","10","52","406","487","1000","17461"
"13","1000","100","50","10","50","377","489","1000","15831"
"14","1000","100","50","10","38","401","488","1000","11761"
"16","1000","100","50","10","27","408","481","1000","7694"
"9","1000","100","50","10","85","386","488","1000","29658"
"11","1000","100","50","10","46","363","516","1000","13473"
"12","1000","100","50","10","46","395","485","1000","14596"
"15","1000","100","50","10","44","367","499","1000","12941"
"10","1000","100","50","10","53","406","487","1000","17867"
"13","1000","100","50","10","51","378","489","1000","16208"
"14","1000","100","50","10","39","395","488","1000","12162"
"9","1000","100","50","10","86","390","488","1000","30044"
"11","1000","100","50","10","47","366","516","1000","13836"
"12","1000","100","50","10","47","395","485","1000","14991"
"15","1000","100","50","10","45","377","499","1000","13308"
"13","1000","100","50","10","52","365","489","1000","16586"
"10","1000","100","50","10","54","421","487","1000","18273"
"14","1000","100","50","10","40","405","488","1000","12557"
"9","1000","100","50","10","87","371","488","1000","30434"
"12","1000","100","50","10","48","384","485","1000","15386"
"11","1000","100","50","10","48","365","516","1000","14202"
"13","1000","100","50","10","53","370","489","1000","16951"
"15","1000","100","50","10","46","369","499","1000","13685"
"14","1000","100","50","10","41","398","488","1000","12962"
"9","1000","100","50","10","88","376","488","1000","30805"
"10","1000","100","50","10","55","420","487","1000","18694"
"12","1000","100","50","10","49","363","485","1000","15770"
"13","1000","100","50","10","54","364","489","1000","17321"
"14","1000","100","50","10","42","395","488","1000","13360"
"10","1000","100","50","10","56","414","487","1000","19114"
"15","1000","100","50","10","47","360","499","1000","14054"
"9","1000","100","50","10","89","384","488","1000","31181"
"12","1000","100","50","10","50","364","485","1000","16133"
"13","1000","100","50","10","55","368","489","1000","17685"
"14","1000","100","50","10","43","389","488","1000","13755"
"10","1000","100","50","10","57","406","487","1000","19528"
"15","1000","100","50","10","48","362","499","1000","14414"
"9","1000","100","50","10","90","383","488","1000","31565"
"12","1000","100","50","10","51","375","485","1000","16497"
"16","1000","100","50","10","28","405","481","1000","8102"
"11","1000","100","50","10","49","367","516","1000","14567"
"13","1000","100","50","10","56","373","489","1000","18053"
"14","1000","100","50","10","44","402","488","1000","14144"
"10","1000","100","50","10","58","396","487","1000","19934"
"15","1000","100","50","10","49","360","499","1000","14776"
"12","1000","100","50","10","52","399","485","1000","16872"
"16","1000","100","50","10","29","400","481","1000","8507"
"10","1000","100","50","10","59","400","487","1000","20330"
"11","1000","100","50","10","50","371","516","1000","14934"
"15","1000","100","50","10","50","366","499","1000","15136"
"14","1000","100","50","10","45","411","488","1000","14546"
"9","1000","100","50","10","91","387","488","1000","31948"
"12","1000","100","50","10","53","407","485","1000","17271"
"13","1000","100","50","10","57","385","489","1000","18426"
"16","1000","100","50","10","30","393","481","1000","8907"
"11","1000","100","50","10","51","379","516","1000","15305"
"10","1000","100","50","10","60","405","487","1000","20730"
"15","1000","100","50","10","51","378","499","1000","15502"
"14","1000","100","50","10","46","403","488","1000","14957"
"9","1000","100","50","10","92","392","488","1000","32335"
"12","1000","100","50","10","54","398","485","1000","17678"
"13","1000","100","50","10","58","379","489","1000","18811"
"15","1000","100","50","10","52","377","499","1000","15880"
"16","1000","100","50","10","31","395","481","1000","9300"
"10","1000","100","50","10","61","411","487","1000","21135"
"14","1000","100","50","10","47","405","488","1000","15360"
"11","1000","100","50","10","52","384","516","1000","15684"
"9","1000","100","50","10","93","390","488","1000","32727"
"12","1000","100","50","10","55","408","485","1000","18076"
"13","1000","100","50","10","59","386","489","1000","19190"
"15","1000","100","50","10","53","387","499","1000","16257"
"10","1000","100","50","10","62","408","487","1000","21546"
"14","1000","100","50","10","48","398","488","1000","15765"
"11","1000","100","50","10","53","371","516","1000","16068"
"9","1000","100","50","10","94","387","488","1000","33117"
"16","1000","100","50","10","32","390","481","1000","9695"
"12","1000","100","50","10","56","400","485","1000","18484"
"13","1000","100","50","10","60","381","489","1000","19576"
"15","1000","100","50","10","54","388","499","1000","16644"
"9","1000","100","50","10","95","402","488","1000","33504"
"10","1000","100","50","10","63","402","487","1000","21954"
"14","1000","100","50","10","49","400","488","1000","16163"
"13","1000","100","50","10","61","383","489","1000","19957"
"11","1000","100","50","10","54","375","516","1000","16439"
"16","1000","100","50","10","33","392","481","1000","10085"
"12","1000","100","50","10","57","412","485","1000","18884"
"10","1000","100","50","10","64","385","487","1000","22356"
"9","1000","100","50","10","96","398","488","1000","33906"
"13","1000","100","50","10","62","395","489","1000","20340"
"14","1000","100","50","10","50","401","488","1000","16563"
"15","1000","100","50","10","55","389","499","1000","17032"
"11","1000","100","50","10","55","375","516","1000","16814"
"16","1000","100","50","10","34","388","481","1000","10477"
"12","1000","100","50","10","58","399","485","1000","19296"
"10","1000","100","50","10","65","391","487","1000","22741"
"14","1000","100","50","10","51","395","488","1000","16964"
"9","1000","100","50","10","97","387","488","1000","34304"
"13","1000","100","50","10","63","400","489","1000","20735"
"15","1000","100","50","10","56","390","499","1000","17421"
"16","1000","100","50","10","35","392","481","1000","10865"
"11","1000","100","50","10","56","368","516","1000","17189"
"12","1000","100","50","10","59","403","485","1000","19695"
"10","1000","100","50","10","66","399","487","1000","23132"
"14","1000","100","50","10","52","392","488","1000","17359"
"13","1000","100","50","10","64","398","489","1000","21135"
"9","1000","100","50","10","98","381","488","1000","34691"
"12","1000","100","50","10","60","391","485","1000","20098"
"16","1000","100","50","10","36","409","481","1000","11257"
"15","1000","100","50","10","57","381","499","1000","17811"
"11","1000","100","50","10","57","380","516","1000","17557"
"10","1000","100","50","10","67","395","487","1000","23531"
"14","1000","100","50","10","53","398","488","1000","17751"
"13","1000","100","50","10","65","392","489","1000","21533"
"9","1000","100","50","10","99","382","488","1000","35072"
"14","1000","100","50","10","54","396","488","1000","18149"
"15","1000","100","50","10","58","373","499","1000","18192"
"13","1000","100","50","10","66","394","489","1000","21925"
"11","1000","100","50","10","58","374","516","1000","17937"
"10","1000","100","50","10","68","394","487","1000","23926"
"9","1000","100","50","10","100","379","488","1000","35454"
"16","1000","100","50","10","37","406","481","1000","11666"
"13","1000","100","50","10","67","391","489","1000","22319"
"14","1000","100","50","10","55","390","488","1000","18545"
"10","1000","100","50","10","69","395","487","1000","24320"
"9","1000","100","50","10","101","378","488","1000","35833"
"16","1000","100","50","10","38","409","481","1000","12072"
"11","1000","100","50","10","59","362","516","1000","18311"
"15","1000","100","50","10","59","386","499","1000","18565"
"12","1000","100","50","10","61","397","485","1000","20489"
"9","1000","100","50","10","102","386","488","1000","36211"
"13","1000","100","50","10","68","390","489","1000","22710"
"10","1000","100","50","10","70","393","487","1000","24715"
"14","1000","100","50","10","56","397","488","1000","18935"
"15","1000","100","50","10","60","388","499","1000","18951"
"16","1000","100","50","10","39","411","481","1000","12481"
"11","1000","100","50","10","60","358","516","1000","18673"
"12","1000","100","50","10","62","390","485","1000","20886"
"13","1000","100","50","10","69","398","489","1000","23100"
"9","1000","100","50","10","103","383","488","1000","36597"
"14","1000","100","50","10","57","394","488","1000","19332"
"10","1000","100","50","10","71","392","487","1000","25108"
"15","1000","100","50","10","61","382","499","1000","19339"
"11","1000","100","50","10","61","362","516","1000","19031"
"13","1000","100","50","10","70","409","489","1000","23498"
"16","1000","100","50","10","40","410","481","1000","12892"
"12","1000","100","50","10","63","389","485","1000","21276"
"9","1000","100","50","10","104","393","488","1000","36980"
"14","1000","100","50","10","58","378","488","1000","19726"
"12","1000","100","50","10","64","382","485","1000","21665"
"13","1000","100","50","10","71","405","489","1000","23907"
"10","1000","100","50","10","72","387","487","1000","25500"
"15","1000","100","50","10","62","390","499","1000","19721"
"9","1000","100","50","10","105","407","488","1000","37373"
"16","1000","100","50","10","41","408","481","1000","13302"
"14","1000","100","50","10","59","387","488","1000","20104"
"13","1000","100","50","10","72","399","489","1000","24312"
"11","1000","100","50","10","62","348","516","1000","19393"
"12","1000","100","50","10","65","386","485","1000","22047"
"15","1000","100","50","10","63","391","499","1000","20111"
"10","1000","100","50","10","73","390","487","1000","25887"
"14","1000","100","50","10","60","393","488","1000","20491"
"13","1000","100","50","10","73","403","489","1000","24711"
"16","1000","100","50","10","42","402","481","1000","13710"
"12","1000","100","50","10","66","389","485","1000","22433"
"9","1000","100","50","10","106","404","488","1000","37780"
"14","1000","100","50","10","61","388","488","1000","20884"
"11","1000","100","50","10","63","347","516","1000","19741"
"9","1000","100","50","10","107","402","488","1000","38184"
"12","1000","100","50","10","67","386","485","1000","22822"
"13","1000","100","50","10","74","380","489","1000","25114"
"16","1000","100","50","10","43","394","481","1000","14112"
"15","1000","100","50","10","64","385","499","1000","20502"
"10","1000","100","50","10","74","388","487","1000","26277"
"14","1000","100","50","10","62","397","488","1000","21272"
"13","1000","100","50","10","75","382","489","1000","25494"
"9","1000","100","50","10","108","400","488","1000","38586"
"16","1000","100","50","10","44","394","481","1000","14506"
"12","1000","100","50","10","68","398","485","1000","23208"
"11","1000","100","50","10","64","354","516","1000","20088"
"10","1000","100","50","10","75","401","487","1000","26665"
"15","1000","100","50","10","65","378","499","1000","20887"
"9","1000","100","50","10","109","403","488","1000","38986"
"16","1000","100","50","10","45","393","481","1000","14900"
"13","1000","100","50","10","76","386","489","1000","25876"
"14","1000","100","50","10","63","391","488","1000","21669"
"12","1000","100","50","10","69","413","485","1000","23606"
"11","1000","100","50","10","65","343","516","1000","20442"
"10","1000","100","50","10","76","398","487","1000","27066"
"15","1000","100","50","10","66","370","499","1000","21265"
"9","1000","100","50","10","110","408","488","1000","39389"
"13","1000","100","50","10","77","392","489","1000","26262"
"12","1000","100","50","10","70","419","485","1000","24019"
"16","1000","100","50","10","46","396","481","1000","15293"
"11","1000","100","50","10","66","353","516","1000","20785"
"15","1000","100","50","10","67","387","499","1000","21635"
"10","1000","100","50","10","77","407","487","1000","27464"
"14","1000","100","50","10","64","390","488","1000","22060"
"13","1000","100","50","10","78","404","489","1000","26654"
"9","1000","100","50","10","111","405","488","1000","39797"
"12","1000","100","50","10","71","412","485","1000","24438"
"16","1000","100","50","10","47","395","481","1000","15689"
"15","1000","100","50","10","68","380","499","1000","22022"
"10","1000","100","50","10","78","407","487","1000","27871"
"11","1000","100","50","10","67","352","516","1000","21138"
"14","1000","100","50","10","65","400","488","1000","22450"
"13","1000","100","50","10","79","400","489","1000","27058"
"9","1000","100","50","10","112","396","488","1000","40202"
"12","1000","100","50","10","72","404","485","1000","24850"
"16","1000","100","50","10","48","397","481","1000","16084"
"15","1000","100","50","10","69","376","499","1000","22402"
"10","1000","100","50","10","79","398","487","1000","28278"
"9","1000","100","50","10","113","390","488","1000","40598"
"11","1000","100","50","10","68","366","516","1000","21490"
"12","1000","100","50","10","73","405","485","1000","25254"
"13","1000","100","50","10","80","400","489","1000","27458"
"14","1000","100","50","10","66","403","488","1000","22850"
"16","1000","100","50","10","49","390","481","1000","16481"
"15","1000","100","50","10","70","376","499","1000","22778"
"10","1000","100","50","10","80","400","487","1000","28676"
"9","1000","100","50","10","114","387","488","1000","40988"
"14","1000","100","50","10","67","405","488","1000","23253"
"12","1000","100","50","10","74","397","485","1000","25659"
"13","1000","100","50","10","81","391","489","1000","27858"
"16","1000","100","50","10","50","386","481","1000","16871"
"11","1000","100","50","10","69","370","516","1000","21856"
"9","1000","100","50","10","115","393","488","1000","41375"
"10","1000","100","50","10","81","395","487","1000","29076"
"15","1000","100","50","10","71","373","499","1000","23154"
"14","1000","100","50","10","68","393","488","1000","23658"
"13","1000","100","50","10","82","394","489","1000","28249"
"9","1000","100","50","10","116","394","488","1000","41768"
"11","1000","100","50","10","70","355","516","1000","22226"
"15","1000","100","50","10","72","373","499","1000","23527"
"10","1000","100","50","10","82","396","487","1000","29471"
"12","1000","100","50","10","75","401","485","1000","26056"
"16","1000","100","50","10","51","382","481","1000","17257"
"14","1000","100","50","10","69","384","488","1000","24051"
"9","1000","100","50","10","117","386","488","1000","42162"
"11","1000","100","50","10","71","357","516","1000","22581"
"15","1000","100","50","10","73","362","499","1000","23900"
"13","1000","100","50","10","83","398","489","1000","28643"
"10","1000","100","50","10","83","394","487","1000","29867"
"9","1000","100","50","10","118","377","488","1000","42548"
"11","1000","100","50","10","72","356","516","1000","22938"
"15","1000","100","50","10","74","354","499","1000","24262"
"12","1000","100","50","10","76","389","485","1000","26457"
"9","1000","100","50","10","119","382","488","1000","42925"
"16","1000","100","50","10","52","383","481","1000","17639"
"13","1000","100","50","10","84","397","489","1000","29041"
"10","1000","100","50","10","84","399","487","1000","30261"
"11","1000","100","50","10","73","357","516","1000","23294"
"9","1000","100","50","10","120","375","488","1000","43307"
"14","1000","100","50","10","70","389","488","1000","24435"
"13","1000","100","50","10","85","393","489","1000","29438"
"15","1000","100","50","10","75","358","499","1000","24616"
"10","1000","100","50","10","85","391","487","1000","30660"
"11","1000","100","50","10","74","346","516","1000","23651"
"13","1000","100","50","10","86","387","489","1000","29831"
"15","1000","100","50","10","76","354","499","1000","24974"
"12","1000","100","50","10","77","395","485","1000","26846"
"16","1000","100","50","10","53","385","481","1000","18022"
"10","1000","100","50","10","86","392","487","1000","31051"
"13","1000","100","50","10","87","385","489","1000","30218"
"15","1000","100","50","10","77","357","499","1000","25328"
"9","1000","100","50","10","121","373","488","1000","43682"
"12","1000","100","50","10","78","391","485","1000","27241"
"14","1000","100","50","10","71","382","488","1000","24824"
"10","1000","100","50","10","87","395","487","1000","31443"
"11","1000","100","50","10","75","364","516","1000","23997"
"15","1000","100","50","10","78","357","499","1000","25685"
"13","1000","100","50","10","88","393","489","1000","30603"
"10","1000","100","50","10","88","389","487","1000","31838"
"12","1000","100","50","10","79","394","485","1000","27632"
"15","1000","100","50","10","79","357","499","1000","26042"
"14","1000","100","50","10","72","371","488","1000","25206"
"11","1000","100","50","10","76","362","516","1000","24361"
"9","1000","100","50","10","122","382","488","1000","44055"
"16","1000","100","50","10","54","374","481","1000","18407"
"10","1000","100","50","10","89","399","487","1000","32227"
"12","1000","100","50","10","80","401","485","1000","28026"
"15","1000","100","50","10","80","365","499","1000","26399"
"14","1000","100","50","10","73","370","488","1000","25577"
"11","1000","100","50","10","77","373","516","1000","24723"
"10","1000","100","50","10","90","403","487","1000","32626"
"16","1000","100","50","10","55","377","481","1000","18781"
"12","1000","100","50","10","81","408","485","1000","28427"
"15","1000","100","50","10","81","352","499","1000","26764"
"13","1000","100","50","10","89","389","489","1000","30996"
"14","1000","100","50","10","74","371","488","1000","25947"
"9","1000","100","50","10","123","396","488","1000","44437"
"10","1000","100","50","10","91","401","487","1000","33029"
"16","1000","100","50","10","56","386","481","1000","19158"
"12","1000","100","50","10","82","407","485","1000","28835"
"11","1000","100","50","10","78","372","516","1000","25096"
"15","1000","100","50","10","82","356","499","1000","27116"
"13","1000","100","50","10","90","404","489","1000","31385"
"14","1000","100","50","10","75","388","488","1000","26318"
"10","1000","100","50","10","92","403","487","1000","33430"
"16","1000","100","50","10","57","384","481","1000","19544"
"15","1000","100","50","10","83","361","499","1000","27472"
"13","1000","100","50","10","91","398","489","1000","31789"
"12","1000","100","50","10","83","405","485","1000","29242"
"11","1000","100","50","10","79","373","516","1000","25468"
"14","1000","100","50","10","76","368","488","1000","26706"
"10","1000","100","50","10","93","419","487","1000","33833"
"16","1000","100","50","10","58","380","481","1000","19928"
"15","1000","100","50","10","84","352","499","1000","27833"
"12","1000","100","50","10","84","401","485","1000","29647"
"13","1000","100","50","10","92","394","489","1000","32187"
"9","1000","100","50","10","124","393","488","1000","44833"
"11","1000","100","50","10","80","370","516","1000","25841"
"14","1000","100","50","10","77","382","488","1000","27074"
"10","1000","100","50","10","94","409","487","1000","34252"
"16","1000","100","50","10","59","376","481","1000","20308"
"15","1000","100","50","10","85","370","499","1000","28185"
"12","1000","100","50","10","85","390","485","1000","30048"
"13","1000","100","50","10","93","384","489","1000","32581"
"11","1000","100","50","10","81","363","516","1000","26211"
"14","1000","100","50","10","78","384","488","1000","27456"
"10","1000","100","50","10","95","398","487","1000","34661"
"16","1000","100","50","10","60","380","481","1000","20684"
"15","1000","100","50","10","86","354","499","1000","28555"
"9","1000","100","50","10","125","395","488","1000","45226"
"12","1000","100","50","10","86","388","485","1000","30438"
"13","1000","100","50","10","94","376","489","1000","32965"
"10","1000","100","50","10","96","395","487","1000","35059"
"14","1000","100","50","10","79","386","488","1000","27840"
"11","1000","100","50","10","82","361","516","1000","26574"
"16","1000","100","50","10","61","377","481","1000","21064"
"12","1000","100","50","10","87","382","485","1000","30826"
"15","1000","100","50","10","87","365","499","1000","28909"
"13","1000","100","50","10","95","366","489","1000","33341"
"10","1000","100","50","10","97","399","487","1000","35454"
"14","1000","100","50","10","80","377","488","1000","28226"
"9","1000","100","50","10","126","404","488","1000","45621"
"16","1000","100","50","10","62","385","481","1000","21441"
"11","1000","100","50","10","83","363","516","1000","26935"
"15","1000","100","50","10","88","370","499","1000","29274"
"12","1000","100","50","10","88","388","485","1000","31208"
"13","1000","100","50","10","96","362","489","1000","33707"
"10","1000","100","50","10","98","374","487","1000","35853"
"14","1000","100","50","10","81","377","488","1000","28603"
"15","1000","100","50","10","89","374","499","1000","29644"
"16","1000","100","50","10","63","388","481","1000","21826"
"9","1000","100","50","10","127","399","488","1000","46025"
"11","1000","100","50","10","84","357","516","1000","27298"
"12","1000","100","50","10","89","386","485","1000","31596"
"13","1000","100","50","10","97","362","489","1000","34069"
"10","1000","100","50","10","99","387","487","1000","36227"
"14","1000","100","50","10","82","376","488","1000","28980"
"16","1000","100","50","10","64","389","481","1000","22214"
"11","1000","100","50","10","85","370","516","1000","27655"
"12","1000","100","50","10","90","381","485","1000","31982"
"15","1000","100","50","10","90","370","499","1000","30018"
"13","1000","100","50","10","98","349","489","1000","34431"
"10","1000","100","50","10","100","376","487","1000","36614"
"14","1000","100","50","10","83","383","488","1000","29356"
"16","1000","100","50","10","65","395","481","1000","22603"
"11","1000","100","50","10","86","369","516","1000","28025"
"15","1000","100","50","10","91","362","499","1000","30388"
"13","1000","100","50","10","99","364","489","1000","34780"
"14","1000","100","50","10","84","385","488","1000","29739"
"10","1000","100","50","10","101","385","487","1000","36990"
"9","1000","100","50","10","128","391","488","1000","46424"
"16","1000","100","50","10","66","398","481","1000","22998"
"15","1000","100","50","10","92","366","499","1000","30750"
"11","1000","100","50","10","87","380","516","1000","28394"
"13","1000","100","50","10","100","368","489","1000","35144"
"10","1000","100","50","10","102","387","487","1000","37375"
"14","1000","100","50","10","85","393","488","1000","30124"
"9","1000","100","50","10","129","384","488","1000","46815"
"15","1000","100","50","10","93","361","499","1000","31116"
"16","1000","100","50","10","67","404","481","1000","23396"
"10","1000","100","50","10","103","392","487","1000","37762"
"14","1000","100","50","10","86","387","488","1000","30517"
"13","1000","100","50","10","101","380","489","1000","35512"
"11","1000","100","50","10","88","369","516","1000","28774"
"15","1000","100","50","10","94","361","499","1000","31477"
"10","1000","100","50","10","104","380","487","1000","38154"
"13","1000","100","50","10","102","382","489","1000","35892"
"11","1000","100","50","10","89","382","516","1000","29143"
"14","1000","100","50","10","87","381","488","1000","30904"
"15","1000","100","50","10","95","375","499","1000","31838"
"16","1000","100","50","10","68","412","481","1000","23800"
"10","1000","100","50","10","105","384","487","1000","38534"
"13","1000","100","50","10","103","383","489","1000","36274"
"15","1000","100","50","10","96","376","499","1000","32213"
"11","1000","100","50","10","90","378","516","1000","29525"
"14","1000","100","50","10","88","382","488","1000","31285"
"9","1000","100","50","10","130","389","488","1000","47199"
"15","1000","100","50","10","97","383","499","1000","32589"
"10","1000","100","50","10","106","387","487","1000","38918"
"16","1000","100","50","10","69","404","481","1000","24212"
"13","1000","100","50","10","104","375","489","1000","36657"
"11","1000","100","50","10","91","367","516","1000","29903"
"14","1000","100","50","10","89","390","488","1000","31667"
"15","1000","100","50","10","98","372","499","1000","32972"
"11","1000","100","50","10","92","373","516","1000","30270"
"13","1000","100","50","10","105","372","489","1000","37032"
"9","1000","100","50","10","131","388","488","1000","47588"
"16","1000","100","50","10","70","391","481","1000","24616"
"14","1000","100","50","10","90","398","488","1000","32057"
"15","1000","100","50","10","99","370","499","1000","33344"
"9","1000","100","50","10","132","386","488","1000","47976"
"13","1000","100","50","10","106","375","489","1000","37404"
"16","1000","100","50","10","71","384","481","1000","25007"
"11","1000","100","50","10","93","370","516","1000","30643"
"15","1000","100","50","10","100","370","499","1000","33714"
"10","1000","100","50","10","107","386","487","1000","39305"
"14","1000","100","50","10","91","394","488","1000","32455"
"16","1000","100","50","10","72","400","481","1000","25391"
"9","1000","100","50","10","133","398","488","1000","48362"
"13","1000","100","50","10","107","376","489","1000","37779"
"15","1000","100","50","10","101","367","499","1000","34084"
"10","1000","100","50","10","108","391","487","1000","39691"
"11","1000","100","50","10","94","373","516","1000","31013"
"12","1000","100","50","10","91","391","485","1000","32363"
"16","1000","100","50","10","73","396","481","1000","25791"
"9","1000","100","50","10","134","408","488","1000","48760"
"15","1000","100","50","10","102","363","499","1000","34451"
"13","1000","100","50","10","108","367","489","1000","38155"
"10","1000","100","50","10","109","384","487","1000","40082"
"9","1000","100","50","10","135","407","488","1000","49168"
"12","1000","100","50","10","92","383","485","1000","32754"
"11","1000","100","50","10","95","379","516","1000","31386"
"15","1000","100","50","10","103","362","499","1000","34814"
"16","1000","100","50","10","74","407","481","1000","26187"
"13","1000","100","50","10","109","364","489","1000","38522"
"14","1000","100","50","10","92","383","488","1000","32849"
"12","1000","100","50","10","93","380","485","1000","33137"
"10","1000","100","50","10","110","394","487","1000","40466"
"11","1000","100","50","10","96","365","516","1000","31765"
"9","1000","100","50","10","136","395","488","1000","49575"
"16","1000","100","50","10","75","401","481","1000","26594"
"13","1000","100","50","10","110","369","489","1000","38886"
"15","1000","100","50","10","104","370","499","1000","35176"
"9","1000","100","50","10","137","398","488","1000","49970"
"11","1000","100","50","10","97","361","516","1000","32130"
"12","1000","100","50","10","94","377","485","1000","33517"
"10","1000","100","50","10","111","407","487","1000","40860"
"14","1000","100","50","10","93","392","488","1000","33232"
"16","1000","100","50","10","76","407","481","1000","26995"
"15","1000","100","50","10","105","379","499","1000","35546"
"14","1000","100","50","10","94","390","488","1000","33624"
"13","1000","100","50","10","111","374","489","1000","39255"
"12","1000","100","50","10","95","381","485","1000","33894"
"9","1000","100","50","10","138","408","488","1000","50368"
"16","1000","100","50","10","77","405","481","1000","27402"
"11","1000","100","50","10","98","356","516","1000","32491"
"10","1000","100","50","10","112","405","487","1000","41267"
"12","1000","100","50","10","96","374","485","1000","34275"
"14","1000","100","50","10","95","379","488","1000","34014"
"13","1000","100","50","10","112","378","489","1000","39629"
"9","1000","100","50","10","139","423","488","1000","50776"
"15","1000","100","50","10","106","383","499","1000","35925"
"11","1000","100","50","10","99","352","516","1000","32847"
"16","1000","100","50","10","78","395","481","1000","27807"
"14","1000","100","50","10","96","387","488","1000","34393"
"13","1000","100","50","10","113","386","489","1000","40007"
"12","1000","100","50","10","97","360","485","1000","34649"
"10","1000","100","50","10","113","388","487","1000","41672"
"9","1000","100","50","10","140","424","488","1000","51199"
"15","1000","100","50","10","107","380","499","1000","36308"
"11","1000","100","50","10","100","346","516","1000","33199"
"16","1000","100","50","10","79","387","481","1000","28202"
"9","1000","100","50","10","141","405","488","1000","51623"
"10","1000","100","50","10","114","394","487","1000","42060"
"13","1000","100","50","10","114","378","489","1000","40393"
"15","1000","100","50","10","108","387","499","1000","36688"
"14","1000","100","50","10","97","392","488","1000","34780"
"12","1000","100","50","10","98","373","485","1000","35009"
"9","1000","100","50","10","142","402","488","1000","52028"
"16","1000","100","50","10","80","384","481","1000","28589"
"15","1000","100","50","10","109","400","499","1000","37075"
"10","1000","100","50","10","115","402","487","1000","42454"
"13","1000","100","50","10","115","368","489","1000","40771"
"9","1000","100","50","10","143","415","488","1000","52430"
"14","1000","100","50","10","98","397","488","1000","35172"
"12","1000","100","50","10","99","369","485","1000","35382"
"16","1000","100","50","10","81","399","481","1000","28973"
"10","1000","100","50","10","116","402","487","1000","42856"
"13","1000","100","50","10","116","387","489","1000","41139"
"14","1000","100","50","10","99","403","488","1000","35569"
