[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles,sum [sicktime] of turtles
6,1000,100,80,10,98,38,1000,3520
7,1000,100,80,10,72,47,1000,2378
4,1000,100,80,10,83,105,1000,7054
8,1000,100,80,10,76,103,1000,4502
3,1000,100,80,10,102,84,1000,6167
2,1000,100,80,10,72,43,1000,2805
7,1000,100,80,10,73,46,1000,2425
1,1000,100,80,10,72,70,1000,3710
6,1000,100,80,10,99,39,1000,3558
3,1000,100,80,10,103,91,1000,6251
8,1000,100,80,10,77,103,1000,4605
2,1000,100,80,10,73,47,1000,2848
6,1000,100,80,10,100,42,1000,3597
4,1000,100,80,10,84,105,1000,7159
1,1000,100,80,10,73,61,1000,3780
3,1000,100,80,10,104,91,1000,6342
8,1000,100,80,10,78,108,1000,4708
2,1000,100,80,10,74,50,1000,2895
6,1000,100,80,10,101,40,1000,3639
4,1000,100,80,10,85,101,1000,7264
1,1000,100,80,10,74,62,1000,3841
7,1000,100,80,10,74,45,1000,2471
8,1000,100,80,10,79,99,1000,4816
6,1000,100,80,10,102,41,1000,3679
3,1000,100,80,10,105,92,1000,6433
2,1000,100,80,10,75,54,1000,2945
7,1000,100,80,10,75,39,1000,2516
1,1000,100,80,10,75,61,1000,3903
6,1000,100,80,10,103,40,1000,3720
2,1000,100,80,10,76,52,1000,2999
4,1000,100,80,10,86,102,1000,7365
8,1000,100,80,10,80,101,1000,4915
3,1000,100,80,10,106,94,1000,6525
1,1000,100,80,10,76,66,1000,3964
2,1000,100,80,10,77,56,1000,3051
6,1000,100,80,10,104,37,1000,3760
7,1000,100,80,10,76,38,1000,2555
4,1000,100,80,10,87,100,1000,7467
3,1000,100,80,10,107,91,1000,6619
8,1000,100,80,10,81,96,1000,5016
6,1000,100,80,10,105,37,1000,3797
2,1000,100,80,10,78,56,1000,3107
1,1000,100,80,10,77,69,1000,4030
8,1000,100,80,10,82,90,1000,5112
3,1000,100,80,10,108,89,1000,6710
4,1000,100,80,10,88,104,1000,7567
7,1000,100,80,10,77,37,1000,2593
6,1000,100,80,10,106,35,1000,3834
2,1000,100,80,10,79,58,1000,3163
5,1000,100,80,10,74,22,1000,1685
1,1000,100,80,10,78,71,1000,4099
4,1000,100,80,10,89,104,1000,7671
8,1000,100,80,10,83,88,1000,5202
6,1000,100,80,10,107,31,1000,3869
7,1000,100,80,10,78,39,1000,2630
4,1000,100,80,10,90,99,1000,7775
1,1000,100,80,10,79,71,1000,4170
2,1000,100,80,10,80,64,1000,3221
6,1000,100,80,10,108,31,1000,3900
5,1000,100,80,10,75,24,1000,1707
3,1000,100,80,10,109,97,1000,6799
8,1000,100,80,10,84,99,1000,5290
4,1000,100,80,10,91,103,1000,7874
1,1000,100,80,10,80,70,1000,4241
7,1000,100,80,10,79,40,1000,2669
6,1000,100,80,10,109,31,1000,3931
2,1000,100,80,10,81,66,1000,3285
4,1000,100,80,10,92,100,1000,7977
3,1000,100,80,10,110,102,1000,6896
5,1000,100,80,10,76,20,1000,1731
8,1000,100,80,10,85,108,1000,5389
1,1000,100,80,10,81,69,1000,4311
7,1000,100,80,10,80,42,1000,2709
4,1000,100,80,10,93,104,1000,8077
3,1000,100,80,10,111,100,1000,6998
2,1000,100,80,10,82,68,1000,3351
1,1000,100,80,10,82,69,1000,4380
4,1000,100,80,10,94,104,1000,8181
3,1000,100,80,10,112,93,1000,7098
8,1000,100,80,10,86,112,1000,5497
2,1000,100,80,10,83,71,1000,3419
5,1000,100,80,10,77,20,1000,1751
4,1000,100,80,10,95,114,1000,8285
1,1000,100,80,10,83,74,1000,4449
8,1000,100,80,10,87,115,1000,5609
3,1000,100,80,10,113,95,1000,7191
2,1000,100,80,10,84,70,1000,3490
6,1000,100,80,10,110,30,1000,3962
7,1000,100,80,10,81,41,1000,2751
4,1000,100,80,10,96,105,1000,8399
5,1000,100,80,10,78,20,1000,1771
1,1000,100,80,10,84,82,1000,4523
4,1000,100,80,10,97,107,1000,8504
3,1000,100,80,10,114,94,1000,7286
2,1000,100,80,10,85,73,1000,3560
8,1000,100,80,10,88,111,1000,5724
5,1000,100,80,10,79,19,1000,1791
1,1000,100,80,10,85,82,1000,4605
6,1000,100,80,10,111,30,1000,3992
2,1000,100,80,10,86,75,1000,3633
4,1000,100,80,10,98,101,1000,8611
3,1000,100,80,10,115,96,1000,7380
7,1000,100,80,10,82,44,1000,2792
8,1000,100,80,10,89,106,1000,5835
6,1000,100,80,10,112,29,1000,4022
2,1000,100,80,10,87,73,1000,3708
5,1000,100,80,10,80,19,1000,1810
3,1000,100,80,10,116,98,1000,7476
1,1000,100,80,10,86,72,1000,4687
4,1000,100,80,10,99,107,1000,8712
8,1000,100,80,10,90,116,1000,5941
6,1000,100,80,10,113,28,1000,4051
2,1000,100,80,10,88,70,1000,3781
3,1000,100,80,10,117,96,1000,7574
5,1000,100,80,10,81,20,1000,1829
6,1000,100,80,10,114,29,1000,4079
7,1000,100,80,10,83,38,1000,2836
8,1000,100,80,10,91,117,1000,6057
2,1000,100,80,10,89,67,1000,3851
3,1000,100,80,10,118,94,1000,7670
1,1000,100,80,10,87,75,1000,4759
4,1000,100,80,10,100,107,1000,8819
5,1000,100,80,10,82,19,1000,1849
8,1000,100,80,10,92,112,1000,6174
6,1000,100,80,10,115,29,1000,4108
2,1000,100,80,10,90,65,1000,3918
1,1000,100,80,10,88,74,1000,4834
7,1000,100,80,10,84,39,1000,2874
8,1000,100,80,10,93,114,1000,6286
5,1000,100,80,10,83,18,1000,1868
3,1000,100,80,10,119,98,1000,7764
4,1000,100,80,10,101,114,1000,8926
6,1000,100,80,10,116,32,1000,4137
1,1000,100,80,10,89,70,1000,4908
7,1000,100,80,10,85,45,1000,2913
5,1000,100,80,10,84,17,1000,1886
8,1000,100,80,10,94,114,1000,6400
3,1000,100,80,10,120,98,1000,7862
6,1000,100,80,10,117,30,1000,4169
4,1000,100,80,10,102,113,1000,9040
1,1000,100,80,10,90,69,1000,4978
6,1000,100,80,10,118,29,1000,4199
7,1000,100,80,10,86,49,1000,2958
5,1000,100,80,10,85,15,1000,1903
4,1000,100,80,10,103,116,1000,9153
3,1000,100,80,10,121,104,1000,7960
8,1000,100,80,10,95,117,1000,6514
6,1000,100,80,10,119,30,1000,4228
1,1000,100,80,10,91,73,1000,5047
5,1000,100,80,10,86,18,1000,1918
3,1000,100,80,10,122,102,1000,8064
7,1000,100,80,10,87,47,1000,3007
1,1000,100,80,10,92,75,1000,5120
8,1000,100,80,10,96,117,1000,6631
5,1000,100,80,10,87,20,1000,1936
7,1000,100,80,10,88,49,1000,3054
3,1000,100,80,10,123,100,1000,8166
4,1000,100,80,10,104,110,1000,9269
6,1000,100,80,10,120,30,1000,4258
5,1000,100,80,10,88,23,1000,1956
1,1000,100,80,10,93,77,1000,5195
8,1000,100,80,10,97,109,1000,6748
6,1000,100,80,10,121,33,1000,4288
3,1000,100,80,10,124,96,1000,8266
7,1000,100,80,10,89,53,1000,3103
4,1000,100,80,10,105,108,1000,9379
6,1000,100,80,10,122,32,1000,4321
1,1000,100,80,10,94,82,1000,5272
3,1000,100,80,10,125,95,1000,8362
5,1000,100,80,10,89,21,1000,1979
8,1000,100,80,10,98,115,1000,6857
7,1000,100,80,10,90,57,1000,3156
6,1000,100,80,10,123,31,1000,4353
5,1000,100,80,10,90,22,1000,2000
3,1000,100,80,10,126,93,1000,8457
1,1000,100,80,10,95,86,1000,5354
8,1000,100,80,10,99,116,1000,6972
4,1000,100,80,10,106,113,1000,9487
7,1000,100,80,10,91,60,1000,3213
6,1000,100,80,10,124,34,1000,4384
5,1000,100,80,10,91,20,1000,2022
1,1000,100,80,10,96,81,1000,5440
8,1000,100,80,10,100,109,1000,7088
6,1000,100,80,10,125,33,1000,4418
3,1000,100,80,10,127,93,1000,8550
7,1000,100,80,10,92,59,1000,3273
4,1000,100,80,10,107,117,1000,9600
5,1000,100,80,10,92,22,1000,2042
6,1000,100,80,10,126,36,1000,4451
1,1000,100,80,10,97,79,1000,5521
8,1000,100,80,10,101,103,1000,7197
3,1000,100,80,10,128,90,1000,8643
5,1000,100,80,10,93,20,1000,2064
4,1000,100,80,10,108,125,1000,9717
7,1000,100,80,10,93,61,1000,3332
6,1000,100,80,10,127,35,1000,4487
1,1000,100,80,10,98,75,1000,5600
3,1000,100,80,10,129,89,1000,8733
5,1000,100,80,10,94,20,1000,2084
4,1000,100,80,10,109,129,1000,9842
7,1000,100,80,10,94,59,1000,3393
6,1000,100,80,10,128,36,1000,4522
1,1000,100,80,10,99,80,1000,5675
2,1000,100,80,10,91,63,1000,3983
3,1000,100,80,10,130,91,1000,8822
5,1000,100,80,10,95,22,1000,2104
7,1000,100,80,10,95,53,1000,3452
6,1000,100,80,10,129,39,1000,4558
8,1000,100,80,10,102,100,1000,7300
5,1000,100,80,10,96,22,1000,2126
7,1000,100,80,10,96,53,1000,3505
2,1000,100,80,10,92,70,1000,4046
3,1000,100,80,10,131,96,1000,8913
1,1000,100,80,10,100,72,1000,5755
6,1000,100,80,10,130,42,1000,4597
4,1000,100,80,10,110,119,1000,9971
5,1000,100,80,10,97,24,1000,2148
7,1000,100,80,10,97,54,1000,3558
6,1000,100,80,10,131,43,1000,4639
3,1000,100,80,10,132,93,1000,9009
2,1000,100,80,10,93,73,1000,4116
5,1000,100,80,10,98,27,1000,2172
4,1000,100,80,10,111,109,1000,10090
7,1000,100,80,10,98,54,1000,3612
6,1000,100,80,10,132,41,1000,4682
3,1000,100,80,10,133,90,1000,9102
2,1000,100,80,10,94,77,1000,4189
6,1000,100,80,10,133,38,1000,4723
4,1000,100,80,10,112,108,1000,10199
5,1000,100,80,10,99,28,1000,2199
7,1000,100,80,10,99,54,1000,3666
3,1000,100,80,10,134,87,1000,9192
2,1000,100,80,10,95,79,1000,4266
6,1000,100,80,10,134,34,1000,4761
4,1000,100,80,10,113,108,1000,10307
7,1000,100,80,10,100,54,1000,3720
5,1000,100,80,10,100,33,1000,2227
3,1000,100,80,10,135,89,1000,9279
2,1000,100,80,10,96,80,1000,4345
5,1000,100,80,10,101,31,1000,2260
7,1000,100,80,10,101,52,1000,3774
6,1000,100,80,10,135,32,1000,4795
3,1000,100,80,10,136,89,1000,9368
2,1000,100,80,10,97,84,1000,4425
3,1000,100,80,10,137,84,1000,9457
5,1000,100,80,10,102,31,1000,2291
7,1000,100,80,10,102,54,1000,3826
4,1000,100,80,10,114,105,1000,10415
6,1000,100,80,10,136,34,1000,4827
8,1000,100,80,10,103,98,1000,7400
7,1000,100,80,10,103,56,1000,3880
2,1000,100,80,10,98,84,1000,4509
6,1000,100,80,10,137,33,1000,4861
3,1000,100,80,10,138,79,1000,9541
1,1000,100,80,10,101,73,1000,5827
7,1000,100,80,10,104,57,1000,3936
6,1000,100,80,10,138,33,1000,4894
4,1000,100,80,10,115,105,1000,10520
2,1000,100,80,10,99,80,1000,4593
1,1000,100,80,10,102,73,1000,5900
6,1000,100,80,10,139,37,1000,4927
2,1000,100,80,10,100,79,1000,4673
3,1000,100,80,10,139,87,1000,9620
4,1000,100,80,10,116,106,1000,10625
8,1000,100,80,10,104,94,1000,7498
6,1000,100,80,10,140,34,1000,4964
1,1000,100,80,10,103,72,1000,5973
2,1000,100,80,10,101,81,1000,4752
3,1000,100,80,10,140,80,1000,9707
8,1000,100,80,10,105,101,1000,7592
1,1000,100,80,10,104,73,1000,6045
6,1000,100,80,10,141,36,1000,4998
4,1000,100,80,10,117,103,1000,10731
2,1000,100,80,10,102,84,1000,4833
1,1000,100,80,10,105,69,1000,6118
8,1000,100,80,10,106,101,1000,7693
6,1000,100,80,10,142,37,1000,5034
3,1000,100,80,10,141,85,1000,9787
2,1000,100,80,10,103,90,1000,4917
7,1000,100,80,10,105,54,1000,3993
8,1000,100,80,10,107,104,1000,7794
5,1000,100,80,10,103,33,1000,2322
4,1000,100,80,10,118,109,1000,10834
6,1000,100,80,10,143,35,1000,5071
1,1000,100,80,10,106,66,1000,6187
2,1000,100,80,10,104,88,1000,5007
3,1000,100,80,10,142,87,1000,9872
7,1000,100,80,10,106,52,1000,4047
8,1000,100,80,10,108,101,1000,7898
5,1000,100,80,10,104,32,1000,2355
6,1000,100,80,10,144,36,1000,5106
1,1000,100,80,10,107,65,1000,6253
2,1000,100,80,10,105,84,1000,5095
3,1000,100,80,10,143,87,1000,9959
4,1000,100,80,10,119,103,1000,10943
8,1000,100,80,10,109,103,1000,7999
7,1000,100,80,10,107,54,1000,4099
5,1000,100,80,10,105,32,1000,2387
1,1000,100,80,10,108,60,1000,6318
3,1000,100,80,10,144,87,1000,10046
2,1000,100,80,10,106,81,1000,5179
6,1000,100,80,10,145,36,1000,5142
8,1000,100,80,10,110,102,1000,8102
7,1000,100,80,10,108,56,1000,4153
4,1000,100,80,10,120,104,1000,11046
3,1000,100,80,10,145,92,1000,10133
1,1000,100,80,10,109,63,1000,6378
2,1000,100,80,10,107,79,1000,5260
5,1000,100,80,10,106,33,1000,2419
6,1000,100,80,10,146,39,1000,5178
8,1000,100,80,10,111,94,1000,8204
3,1000,100,80,10,146,88,1000,10225
2,1000,100,80,10,108,85,1000,5339
7,1000,100,80,10,109,57,1000,4209
5,1000,100,80,10,107,32,1000,2452
6,1000,100,80,10,147,40,1000,5217
1,1000,100,80,10,110,66,1000,6441
3,1000,100,80,10,147,82,1000,10313
2,1000,100,80,10,109,84,1000,5424
4,1000,100,80,10,121,112,1000,11150
6,1000,100,80,10,148,37,1000,5257
8,1000,100,80,10,112,93,1000,8298
5,1000,100,80,10,108,32,1000,2484
3,1000,100,80,10,148,76,1000,10395
6,1000,100,80,10,149,40,1000,5294
1,1000,100,80,10,111,59,1000,6507
2,1000,100,80,10,110,80,1000,5508
4,1000,100,80,10,122,110,1000,11262
7,1000,100,80,10,110,69,1000,4266
5,1000,100,80,10,109,31,1000,2516
8,1000,100,80,10,113,95,1000,8391
6,1000,100,80,10,150,44,1000,5334
3,1000,100,80,10,149,77,1000,10471
2,1000,100,80,10,111,85,1000,5588
4,1000,100,80,10,123,106,1000,11372
3,1000,100,80,10,150,71,1000,10548
5,1000,100,80,10,110,32,1000,2547
1,1000,100,80,10,112,55,1000,6566
7,1000,100,80,10,111,66,1000,4335
2,1000,100,80,10,112,84,1000,5673
4,1000,100,80,10,124,110,1000,11478
9,1000,100,80,10,0,17,1000,0
5,1000,100,80,10,111,32,1000,2579
4,1000,100,80,10,125,101,1000,11588
5,1000,100,80,10,112,32,1000,2611
9,1000,100,80,10,1,19,1000,17
8,1000,100,80,10,114,97,1000,8486
5,1000,100,80,10,113,31,1000,2643
9,1000,100,80,10,2,19,1000,36
7,1000,100,80,10,112,61,1000,4401
4,1000,100,80,10,126,97,1000,11689
10,1000,100,80,10,0,14,1000,0
2,1000,100,80,10,113,80,1000,5757
8,1000,100,80,10,115,93,1000,8583
9,1000,100,80,10,3,19,1000,55
1,1000,100,80,10,113,53,1000,6621
5,1000,100,80,10,114,25,1000,2674
7,1000,100,80,10,113,64,1000,4462
10,1000,100,80,10,1,15,1000,14
9,1000,100,80,10,4,18,1000,74
4,1000,100,80,10,127,101,1000,11786
2,1000,100,80,10,114,81,1000,5837
8,1000,100,80,10,116,102,1000,8676
1,1000,100,80,10,114,49,1000,6674
10,1000,100,80,10,2,15,1000,29
9,1000,100,80,10,5,16,1000,92
2,1000,100,80,10,115,83,1000,5918
7,1000,100,80,10,114,65,1000,4526
5,1000,100,80,10,115,29,1000,2699
8,1000,100,80,10,117,103,1000,8778
1,1000,100,80,10,115,47,1000,6723
10,1000,100,80,10,3,14,1000,44
5,1000,100,80,10,116,26,1000,2728
2,1000,100,80,10,116,85,1000,6001
9,1000,100,80,10,6,14,1000,108
10,1000,100,80,10,4,15,1000,58
4,1000,100,80,10,128,103,1000,11887
1,1000,100,80,10,116,52,1000,6770
8,1000,100,80,10,118,108,1000,8881
9,1000,100,80,10,7,13,1000,122
5,1000,100,80,10,117,26,1000,2754
10,1000,100,80,10,5,15,1000,73
1,1000,100,80,10,117,50,1000,6822
9,1000,100,80,10,8,14,1000,135
2,1000,100,80,10,117,86,1000,6086
7,1000,100,80,10,115,67,1000,4591
8,1000,100,80,10,119,101,1000,8989
10,1000,100,80,10,6,13,1000,88
9,1000,100,80,10,9,14,1000,149
8,1000,100,80,10,120,103,1000,9090
10,1000,100,80,10,7,12,1000,101
2,1000,100,80,10,118,85,1000,6172
1,1000,100,80,10,118,50,1000,6872
5,1000,100,80,10,118,21,1000,2780
4,1000,100,80,10,129,107,1000,11990
9,1000,100,80,10,10,17,1000,163
7,1000,100,80,10,116,70,1000,4658
2,1000,100,80,10,119,88,1000,6257
8,1000,100,80,10,121,99,1000,9193
10,1000,100,80,10,8,15,1000,113
5,1000,100,80,10,119,22,1000,2801
9,1000,100,80,10,11,22,1000,180
1,1000,100,80,10,119,55,1000,6922
10,1000,100,80,10,9,16,1000,128
2,1000,100,80,10,120,84,1000,6345
4,1000,100,80,10,130,107,1000,12097
9,1000,100,80,10,12,22,1000,202
10,1000,100,80,10,10,17,1000,144
2,1000,100,80,10,121,87,1000,6429
5,1000,100,80,10,120,23,1000,2823
8,1000,100,80,10,122,98,1000,9292
7,1000,100,80,10,117,72,1000,4728
1,1000,100,80,10,120,57,1000,6977
9,1000,100,80,10,13,25,1000,224
10,1000,100,80,10,11,16,1000,161
8,1000,100,80,10,123,101,1000,9390
5,1000,100,80,10,121,31,1000,2846
7,1000,100,80,10,118,79,1000,4800
9,1000,100,80,10,14,33,1000,249
1,1000,100,80,10,121,55,1000,7034
10,1000,100,80,10,12,17,1000,177
5,1000,100,80,10,122,28,1000,2877
8,1000,100,80,10,124,97,1000,9491
9,1000,100,80,10,15,36,1000,282
7,1000,100,80,10,119,83,1000,4879
1,1000,100,80,10,122,57,1000,7089
10,1000,100,80,10,13,18,1000,194
9,1000,100,80,10,16,36,1000,318
5,1000,100,80,10,123,24,1000,2905
8,1000,100,80,10,125,92,1000,9588
7,1000,100,80,10,120,83,1000,4962
1,1000,100,80,10,123,53,1000,7146
10,1000,100,80,10,14,21,1000,212
5,1000,100,80,10,124,27,1000,2929
9,1000,100,80,10,17,34,1000,354
8,1000,100,80,10,126,91,1000,9680
7,1000,100,80,10,121,81,1000,5045
10,1000,100,80,10,15,19,1000,233
5,1000,100,80,10,125,26,1000,2956
9,1000,100,80,10,18,35,1000,388
8,1000,100,80,10,127,89,1000,9771
1,1000,100,80,10,124,51,1000,7199
10,1000,100,80,10,16,18,1000,252
9,1000,100,80,10,19,36,1000,423
5,1000,100,80,10,126,28,1000,2982
8,1000,100,80,10,128,84,1000,9860
7,1000,100,80,10,122,77,1000,5126
1,1000,100,80,10,125,49,1000,7250
10,1000,100,80,10,17,18,1000,270
5,1000,100,80,10,127,30,1000,3010
4,1000,100,80,10,131,106,1000,12204
7,1000,100,80,10,123,73,1000,5203
8,1000,100,80,10,129,89,1000,9944
1,1000,100,80,10,126,47,1000,7299
9,1000,100,80,10,20,36,1000,459
5,1000,100,80,10,128,28,1000,3040
8,1000,100,80,10,130,85,1000,10033
10,1000,100,80,10,18,18,1000,288
1,1000,100,80,10,127,48,1000,7346
5,1000,100,80,10,129,29,1000,3068
9,1000,100,80,10,21,44,1000,495
7,1000,100,80,10,124,68,1000,5276
4,1000,100,80,10,132,115,1000,12310
8,1000,100,80,10,131,87,1000,10118
10,1000,100,80,10,19,15,1000,306
1,1000,100,80,10,128,46,1000,7394
5,1000,100,80,10,130,31,1000,3097
9,1000,100,80,10,22,49,1000,539
8,1000,100,80,10,132,88,1000,10205
4,1000,100,80,10,133,114,1000,12425
10,1000,100,80,10,20,15,1000,321
7,1000,100,80,10,125,70,1000,5344
1,1000,100,80,10,129,52,1000,7440
5,1000,100,80,10,131,31,1000,3128
9,1000,100,80,10,23,45,1000,588
8,1000,100,80,10,133,87,1000,10293
4,1000,100,80,10,134,114,1000,12539
10,1000,100,80,10,21,16,1000,336
7,1000,100,80,10,126,69,1000,5414
5,1000,100,80,10,132,32,1000,3159
1,1000,100,80,10,130,53,1000,7492
8,1000,100,80,10,134,79,1000,10380
4,1000,100,80,10,135,120,1000,12653
9,1000,100,80,10,24,48,1000,633
7,1000,100,80,10,127,64,1000,5483
10,1000,100,80,10,22,18,1000,352
2,1000,100,80,10,122,87,1000,6516
5,1000,100,80,10,133,31,1000,3191
1,1000,100,80,10,131,55,1000,7545
8,1000,100,80,10,135,78,1000,10459
9,1000,100,80,10,25,48,1000,681
7,1000,100,80,10,128,60,1000,5547
10,1000,100,80,10,23,17,1000,370
5,1000,100,80,10,134,34,1000,3222
2,1000,100,80,10,123,88,1000,6603
1,1000,100,80,10,132,54,1000,7600
7,1000,100,80,10,129,65,1000,5607
4,1000,100,80,10,136,113,1000,12773
9,1000,100,80,10,26,49,1000,729
1,1000,100,80,10,133,58,1000,7654
2,1000,100,80,10,124,84,1000,6691
7,1000,100,80,10,130,64,1000,5672
9,1000,100,80,10,27,44,1000,778
1,1000,100,80,10,134,60,1000,7712
7,1000,100,80,10,131,69,1000,5736
5,1000,100,80,10,135,37,1000,3256
2,1000,100,80,10,125,75,1000,6775
10,1000,100,80,10,24,17,1000,387
9,1000,100,80,10,28,37,1000,822
7,1000,100,80,10,132,63,1000,5805
5,1000,100,80,10,136,38,1000,3293
4,1000,100,80,10,137,114,1000,12886
2,1000,100,80,10,126,71,1000,6850
10,1000,100,80,10,25,15,1000,404
9,1000,100,80,10,29,35,1000,859
7,1000,100,80,10,133,64,1000,5868
5,1000,100,80,10,137,40,1000,3331
2,1000,100,80,10,127,72,1000,6921
4,1000,100,80,10,138,116,1000,13000
9,1000,100,80,10,30,36,1000,894
7,1000,100,80,10,134,68,1000,5932
5,1000,100,80,10,138,41,1000,3371
10,1000,100,80,10,26,16,1000,419
4,1000,100,80,10,139,120,1000,13116
7,1000,100,80,10,135,67,1000,6000
9,1000,100,80,10,31,33,1000,930
8,1000,100,80,10,136,81,1000,10537
2,1000,100,80,10,128,66,1000,6993
10,1000,100,80,10,27,14,1000,435
7,1000,100,80,10,136,69,1000,6067
9,1000,100,80,10,32,32,1000,963
5,1000,100,80,10,139,44,1000,3412
4,1000,100,80,10,140,119,1000,13236
8,1000,100,80,10,137,88,1000,10618
2,1000,100,80,10,129,70,1000,7059
1,1000,100,80,10,135,58,1000,7772
10,1000,100,80,10,28,14,1000,449
7,1000,100,80,10,137,73,1000,6136
9,1000,100,80,10,33,34,1000,995
5,1000,100,80,10,140,44,1000,3456
8,1000,100,80,10,138,91,1000,10706
4,1000,100,80,10,141,121,1000,13355
2,1000,100,80,10,130,71,1000,7129
10,1000,100,80,10,29,16,1000,463
1,1000,100,80,10,136,65,1000,7830
9,1000,100,80,10,34,33,1000,1029
7,1000,100,80,10,138,72,1000,6209
5,1000,100,80,10,141,45,1000,3500
8,1000,100,80,10,139,93,1000,10797
2,1000,100,80,10,131,74,1000,7200
10,1000,100,80,10,30,19,1000,479
1,1000,100,80,10,137,66,1000,7895
4,1000,100,80,10,142,117,1000,13476
9,1000,100,80,10,35,34,1000,1062
7,1000,100,80,10,139,68,1000,6281
8,1000,100,80,10,140,99,1000,10890
2,1000,100,80,10,132,74,1000,7274
10,1000,100,80,10,31,18,1000,498
5,1000,100,80,10,142,46,1000,3545
1,1000,100,80,10,138,69,1000,7961
4,1000,100,80,10,143,114,1000,13593
9,1000,100,80,10,36,32,1000,1096
7,1000,100,80,10,140,73,1000,6349
8,1000,100,80,10,141,103,1000,10989
10,1000,100,80,10,32,18,1000,516
2,1000,100,80,10,133,76,1000,7348
5,1000,100,80,10,143,47,1000,3591
1,1000,100,80,10,139,63,1000,8030
4,1000,100,80,10,144,110,1000,13707
9,1000,100,80,10,37,28,1000,1128
7,1000,100,80,10,141,76,1000,6422
10,1000,100,80,10,33,20,1000,534
8,1000,100,80,10,142,104,1000,11092
1,1000,100,80,10,140,59,1000,8093
5,1000,100,80,10,144,44,1000,3638
9,1000,100,80,10,38,26,1000,1156
2,1000,100,80,10,134,75,1000,7424
4,1000,100,80,10,145,109,1000,13817
7,1000,100,80,10,142,70,1000,6498
10,1000,100,80,10,34,19,1000,554
8,1000,100,80,10,143,103,1000,11196
1,1000,100,80,10,141,63,1000,8152
5,1000,100,80,10,145,45,1000,3682
9,1000,100,80,10,39,27,1000,1182
2,1000,100,80,10,135,78,1000,7499
4,1000,100,80,10,146,104,1000,13926
8,1000,100,80,10,144,105,1000,11299
10,1000,100,80,10,35,20,1000,573
5,1000,100,80,10,146,39,1000,3727
9,1000,100,80,10,40,28,1000,1209
4,1000,100,80,10,147,106,1000,14030
7,1000,100,80,10,143,66,1000,6568
2,1000,100,80,10,136,82,1000,7577
1,1000,100,80,10,142,64,1000,8215
8,1000,100,80,10,145,110,1000,11404
10,1000,100,80,10,36,24,1000,593
9,1000,100,80,10,41,30,1000,1237
2,1000,100,80,10,137,82,1000,7659
10,1000,100,80,10,37,29,1000,617
1,1000,100,80,10,143,63,1000,8279
4,1000,100,80,10,148,104,1000,14136
9,1000,100,80,10,42,38,1000,1267
5,1000,100,80,10,147,34,1000,3766
2,1000,100,80,10,138,80,1000,7741
8,1000,100,80,10,146,105,1000,11514
7,1000,100,80,10,144,66,1000,6634
10,1000,100,80,10,38,27,1000,646
1,1000,100,80,10,144,67,1000,8342
9,1000,100,80,10,43,37,1000,1305
2,1000,100,80,10,139,82,1000,7821
4,1000,100,80,10,149,100,1000,14240
8,1000,100,80,10,147,104,1000,11619
10,1000,100,80,10,39,30,1000,673
5,1000,100,80,10,148,35,1000,3800
10,1000,100,80,10,40,26,1000,703
2,1000,100,80,10,140,79,1000,7903
1,1000,100,80,10,145,68,1000,8409
5,1000,100,80,10,149,29,1000,3835
9,1000,100,80,10,44,33,1000,1342
4,1000,100,80,10,150,103,1000,14340
10,1000,100,80,10,41,29,1000,729
7,1000,100,80,10,145,63,1000,6700
2,1000,100,80,10,141,84,1000,7982
8,1000,100,80,10,148,109,1000,11723
9,1000,100,80,10,45,30,1000,1375
10,1000,100,80,10,42,28,1000,758
5,1000,100,80,10,150,26,1000,3864
1,1000,100,80,10,146,63,1000,8477
7,1000,100,80,10,146,70,1000,6763
2,1000,100,80,10,142,83,1000,8066
9,1000,100,80,10,46,31,1000,1405
10,1000,100,80,10,43,31,1000,786
8,1000,100,80,10,149,101,1000,11832
1,1000,100,80,10,147,66,1000,8540
11,1000,100,80,10,0,21,1000,0
7,1000,100,80,10,147,70,1000,6833
9,1000,100,80,10,47,27,1000,1436
2,1000,100,80,10,143,82,1000,8149
10,1000,100,80,10,44,30,1000,817
1,1000,100,80,10,148,61,1000,8606
11,1000,100,80,10,1,17,1000,21
8,1000,100,80,10,150,94,1000,11933
7,1000,100,80,10,148,69,1000,6903
2,1000,100,80,10,144,87,1000,8231
9,1000,100,80,10,48,28,1000,1463
10,1000,100,80,10,45,33,1000,847
12,1000,100,80,10,0,14,1000,0
9,1000,100,80,10,49,26,1000,1491
1,1000,100,80,10,149,65,1000,8667
10,1000,100,80,10,46,38,1000,880
7,1000,100,80,10,149,69,1000,6972
2,1000,100,80,10,145,94,1000,8318
11,1000,100,80,10,2,19,1000,38
9,1000,100,80,10,50,24,1000,1517
12,1000,100,80,10,1,15,1000,14
13,1000,100,80,10,0,15,1000,0
10,1000,100,80,10,47,38,1000,918
1,1000,100,80,10,150,69,1000,8732
7,1000,100,80,10,150,69,1000,7041
11,1000,100,80,10,3,24,1000,57
2,1000,100,80,10,146,92,1000,8412
9,1000,100,80,10,51,25,1000,1541
12,1000,100,80,10,2,14,1000,29
13,1000,100,80,10,1,13,1000,15
10,1000,100,80,10,48,38,1000,956
2,1000,100,80,10,147,98,1000,8504
9,1000,100,80,10,52,29,1000,1566
12,1000,100,80,10,3,13,1000,43
