"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"recovery"
"04/02/2019 11:45:30:544 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles"
"4","500","1","10","90","14","0","500"
"6","500","1","10","90","20","0","500"
"3","500","1","10","90","35","0","500"
"7","500","1","10","90","15","0","500"
"1","500","1","10","90","21","0","500"
"8","500","1","10","90","27","0","500"
"5","500","1","10","90","19","0","500"
"2","500","1","10","90","18","0","500"
"3","500","1","10","90","36","0","500"
"3","500","1","10","90","37","0","500"
"5","500","1","10","90","20","0","500"
"1","500","1","10","90","22","0","500"
"6","500","1","10","90","21","0","500"
"4","500","1","10","90","15","0","500"
"3","500","1","10","90","38","0","500"
"5","500","1","10","90","21","0","500"
"1","500","1","10","90","23","0","500"
"7","500","1","10","90","16","0","500"
"8","500","1","10","90","28","0","500"
"2","500","1","10","90","19","0","500"
"3","500","1","10","90","39","0","500"
"1","500","1","10","90","24","0","500"
"5","500","1","10","90","22","0","500"
"8","500","1","10","90","29","0","500"
"6","500","1","10","90","22","0","500"
"4","500","1","10","90","16","0","500"
"1","500","1","10","90","25","0","500"
"8","500","1","10","90","30","0","500"
"7","500","1","10","90","17","0","500"
"3","500","1","10","90","40","0","500"
"5","500","1","10","90","23","0","500"
"4","500","1","10","90","17","0","500"
"8","500","1","10","90","31","0","500"
"1","500","1","10","90","26","0","500"
"6","500","1","10","90","23","0","500"
"2","500","1","10","90","20","0","500"
"3","500","1","10","90","41","0","500"
"8","500","1","10","90","32","0","500"
"3","500","1","10","90","42","0","500"
"4","500","1","10","90","18","0","500"
"5","500","1","10","90","24","0","500"
"7","500","1","10","90","18","0","500"
"8","500","1","10","90","33","0","500"
"1","500","1","10","90","27","0","500"
"5","500","1","10","90","25","0","500"
"6","500","1","10","90","24","0","500"
"4","500","1","10","90","19","0","500"
"3","500","1","10","90","43","0","500"
"2","500","1","10","90","21","0","500"
"8","500","1","10","90","34","0","500"
"7","500","1","10","90","19","0","500"
"1","500","1","10","90","28","0","500"
"5","500","1","10","90","26","0","500"
"4","500","1","10","90","20","0","500"
"3","500","1","10","90","44","0","500"
"1","500","1","10","90","29","0","500"
"8","500","1","10","90","35","0","500"
"6","500","1","10","90","25","0","500"
"2","500","1","10","90","22","0","500"
"8","500","1","10","90","36","0","500"
"5","500","1","10","90","27","0","500"
"1","500","1","10","90","30","0","500"
"7","500","1","10","90","20","0","500"
"3","500","1","10","90","45","0","500"
"1","500","1","10","90","31","0","500"
"3","500","1","10","90","46","0","500"
"4","500","1","10","90","21","0","500"
"5","500","1","10","90","28","0","500"
"6","500","1","10","90","26","0","500"
"8","500","1","10","90","37","0","500"
"2","500","1","10","90","23","0","500"
"1","500","1","10","90","32","0","500"
"5","500","1","10","90","29","0","500"
"7","500","1","10","90","21","0","500"
"2","500","1","10","90","24","0","500"
"4","500","1","10","90","22","0","500"
"8","500","1","10","90","38","0","500"
"6","500","1","10","90","27","0","500"
"5","500","1","10","90","30","0","500"
"8","500","1","10","90","39","0","500"
"2","500","1","10","90","25","0","500"
"6","500","1","10","90","28","0","500"
"2","500","1","10","90","26","0","500"
"8","500","1","10","90","40","0","500"
"5","500","1","10","90","31","0","500"
"6","500","1","10","90","29","0","500"
"4","500","1","10","90","23","0","500"
"7","500","1","10","90","22","0","500"
"2","500","1","10","90","27","0","500"
"6","500","1","10","90","30","0","500"
"8","500","1","10","90","41","0","500"
"5","500","1","10","90","32","0","500"
"2","500","1","10","90","28","0","500"
"7","500","1","10","90","23","0","500"
"4","500","1","10","90","24","0","500"
"6","500","1","10","90","31","0","500"
"8","500","1","10","90","42","0","500"
"6","500","1","10","90","32","0","500"
"5","500","1","10","90","33","0","500"
"4","500","1","10","90","25","0","500"
"8","500","1","10","90","43","0","500"
"2","500","1","10","90","29","0","500"
"7","500","1","10","90","24","0","500"
"2","500","1","10","90","30","0","500"
"5","500","1","10","90","34","0","500"
"3","500","1","10","90","47","0","500"
"6","500","1","10","90","33","0","500"
"4","500","1","10","90","26","0","500"
"2","500","1","10","90","31","0","500"
"8","500","1","10","90","44","0","500"
"7","500","1","10","90","25","0","500"
"5","500","1","10","90","35","0","500"
"2","500","1","10","90","32","0","500"
"3","500","1","10","90","48","0","500"
"4","500","1","10","90","27","0","500"
"6","500","1","10","90","34","0","500"
"2","500","1","10","90","33","0","500"
"3","500","1","10","90","49","0","500"
"7","500","1","10","90","26","0","500"
"5","500","1","10","90","36","0","500"
"2","500","1","10","90","34","0","500"
"6","500","1","10","90","35","0","500"
"3","500","1","10","90","50","0","500"
"4","500","1","10","90","28","0","500"
"5","500","1","10","90","37","0","500"
"2","500","1","10","90","35","0","500"
"6","500","1","10","90","36","0","500"
"3","500","1","10","90","51","0","500"
"7","500","1","10","90","27","0","500"
"4","500","1","10","90","29","0","500"
"5","500","1","10","90","38","0","500"
"2","500","1","10","90","36","0","500"
"3","500","1","10","90","52","0","500"
"6","500","1","10","90","37","0","500"
"5","500","1","10","90","39","0","500"
"2","500","1","10","90","37","0","500"
"7","500","1","10","90","28","0","500"
"3","500","1","10","90","53","0","500"
"4","500","1","10","90","30","0","500"
"6","500","1","10","90","38","0","500"
"2","500","1","10","90","38","0","500"
"5","500","1","10","90","40","0","500"
"3","500","1","10","90","54","0","500"
"7","500","1","10","90","29","0","500"
"4","500","1","10","90","31","0","500"
"6","500","1","10","90","39","0","500"
"2","500","1","10","90","39","0","500"
"3","500","1","10","90","55","0","500"
"7","500","1","10","90","30","0","500"
"6","500","1","10","90","40","0","500"
"2","500","1","10","90","40","0","500"
"4","500","1","10","90","32","0","500"
"7","500","1","10","90","31","0","500"
"3","500","1","10","90","56","0","500"
"6","500","1","10","90","41","0","500"
"4","500","1","10","90","33","0","500"
"3","500","1","10","90","57","0","500"
"7","500","1","10","90","32","0","500"
"2","500","1","10","90","41","0","500"
"6","500","1","10","90","42","0","500"
"8","500","1","10","90","45","0","500"
"4","500","1","10","90","34","0","500"
"3","500","1","10","90","58","0","500"
"2","500","1","10","90","42","0","500"
"7","500","1","10","90","33","0","500"
"4","500","1","10","90","35","0","500"
"8","500","1","10","90","46","0","500"
"3","500","1","10","90","59","0","500"
"2","500","1","10","90","43","0","500"
"4","500","1","10","90","36","0","500"
"7","500","1","10","90","34","0","500"
"1","500","1","10","90","33","0","500"
"3","500","1","10","90","60","0","500"
"2","500","1","10","90","44","0","500"
"7","500","1","10","90","35","0","500"
"4","500","1","10","90","37","0","500"
"8","500","1","10","90","47","0","500"
"3","500","1","10","90","61","0","500"
"1","500","1","10","90","34","0","500"
"2","500","1","10","90","45","0","500"
"7","500","1","10","90","36","0","500"
"4","500","1","10","90","38","0","500"
"3","500","1","10","90","62","0","500"
"1","500","1","10","90","35","0","500"
"8","500","1","10","90","48","0","500"
"2","500","1","10","90","46","0","500"
"4","500","1","10","90","39","0","500"
"7","500","1","10","90","37","0","500"
"1","500","1","10","90","36","0","500"
"4","500","1","10","90","40","0","500"
"8","500","1","10","90","49","0","500"
"2","500","1","10","90","47","0","500"
"7","500","1","10","90","38","0","500"
"3","500","1","10","90","63","0","500"
"1","500","1","10","90","37","0","500"
"8","500","1","10","90","50","0","500"
"5","500","1","10","90","41","0","500"
"4","500","1","10","90","41","0","500"
"2","500","1","10","90","48","0","500"
"1","500","1","10","90","38","0","500"
"3","500","1","10","90","64","0","500"
"8","500","1","10","90","51","0","500"
"2","500","1","10","90","49","0","500"
"6","500","1","10","90","43","0","500"
"5","500","1","10","90","42","0","500"
"1","500","1","10","90","39","0","500"
"3","500","1","10","90","65","0","500"
"8","500","1","10","90","52","0","500"
"2","500","1","10","90","50","0","500"
"6","500","1","10","90","44","0","500"
"5","500","1","10","90","43","0","500"
"1","500","1","10","90","40","0","500"
"3","500","1","10","90","66","0","500"
"7","500","1","10","90","39","0","500"
"8","500","1","10","90","53","0","500"
"2","500","1","10","90","51","0","500"
"1","500","1","10","90","41","0","500"
"5","500","1","10","90","44","0","500"
"7","500","1","10","90","40","0","500"
"4","500","1","10","90","42","0","500"
"3","500","1","10","90","67","0","500"
"1","500","1","10","90","42","0","500"
"2","500","1","10","90","52","0","500"
"5","500","1","10","90","45","0","500"
"7","500","1","10","90","41","0","500"
